Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI INDIA
2022-02-22,2,1,1,1,0,0,43.948089599609375
2022-02-23,2,1,1,1,0,0,43.472442626953125
2022-02-24,2,1,1,1,0,0,42.29322814941406
2022-02-25,2,1,1,1,0,1,43.70035934448242
2022-02-28,2,1,1,1,0,1,43.35353088378906
2022-03-01,3,1,1,1,0,1,42.22386169433594
2022-03-02,3,1,1,1,0,1,42.89770126342773
2022-03-03,3,1,1,1,0,1,42.10494995117188
2022-03-04,3,1,1,1,0,1,41.12392044067383
2022-03-07,3,1,1,1,0,1,39.81588363647461
2022-03-08,3,1,1,1,0,1,40.54917144775391
2022-03-09,3,1,1,1,0,1,42.22386169433594
2022-03-10,3,1,1,1,0,1,42.10494995117188
2022-03-11,3,1,1,1,0,1,41.70857238769531
2022-03-14,3,1,1,1,0,1,42.39231872558594
2022-03-15,3,1,1,1,0,1,42.917518615722656
2022-03-16,3,1,1,1,0,1,43.948089599609375
2022-03-17,3,1,1,1,0,1,44.0273666381836
2022-03-18,3,1,1,1,0,1,44.34446716308594
2022-03-21,3,1,1,1,0,1,43.48235321044922
2022-03-22,3,1,1,1,0,1,44.00754928588867
2022-03-23,3,1,1,1,0,1,43.17516326904297
2022-03-24,3,1,1,1,0,1,43.86882019042969
2022-03-25,3,1,1,1,0,1,43.8489990234375
2022-03-28,3,1,1,1,0,1,44.1958236694336
2022-03-29,3,1,1,1,0,1,44.9687614440918
2022-03-30,3,1,1,1,0,1,44.46337890625
2022-03-31,3,1,1,1,0,1,44.16609954833984
2022-04-01,4,1,2,1,0,1,44.99848556518555
2022-04-04,4,1,2,1,0,1,46.0191535949707
2022-04-05,4,1,2,1,0,1,45.56332015991211
2022-04-06,4,1,2,1,0,1,45.16694641113281
2022-04-07,4,1,2,1,0,1,45.09757995605469
2022-04-08,4,1,2,1,0,1,45.44440841674805
2022-04-11,4,1,2,1,0,1,45.10749053955078
2022-04-12,4,1,2,1,0,1,44.68138885498047
2022-04-13,4,1,2,1,0,1,44.60210800170898
2022-04-14,4,1,2,1,0,1,44.25528335571289
2022-04-18,4,1,2,1,0,1,44.27510452270508
2022-04-19,4,1,2,1,0,1,43.779632568359375
2022-04-20,4,1,2,1,0,1,44.31473922729492
2022-04-21,4,1,2,1,0,1,44.294921875
2022-04-22,4,1,2,1,0,1,43.79945373535156
2022-04-25,4,1,2,1,0,1,43.79945373535156
2022-04-26,4,1,2,1,0,1,43.4625358581543
2022-04-27,4,1,2,1,0,1,43.541805267333984
2022-04-28,4,1,2,1,0,1,44.16609954833984
2022-04-29,4,1,2,1,0,1,43.24452590942383
2022-05-02,5,1,2,1,0,1,43.49225997924805
2022-05-03,5,1,2,1,0,1,43.541805267333984
2022-05-04,5,1,2,1,0,1,43.4625358581543
2022-05-05,5,1,2,1,0,1,42.23377227783203
2022-05-06,5,1,2,1,0,1,41.718482971191406
2022-05-09,5,1,2,1,0,1,40.99509811401367
2022-05-10,5,1,2,1,0,1,40.67799758911133
2022-05-11,5,1,2,1,0,1,40.24198532104492
2022-05-12,5,1,2,1,0,1,40.053707122802734
2022-05-13,5,1,2,1,0,1,40.10325622558594
2022-05-16,5,1,2,1,0,1,39.92488861083984
2022-05-17,5,1,2,1,0,1,41.143741607666016
2022-05-18,5,1,2,1,0,1,40.13298034667969
2022-05-19,5,1,2,1,0,1,40.400535583496094
2022-05-20,5,1,2,1,0,1,40.58881378173828
2022-05-23,5,1,2,1,0,1,40.89600372314453
2022-05-24,5,1,2,1,0,1,40.568992614746094
2022-05-25,5,1,2,1,0,1,40.35099029541016
2022-05-26,5,1,2,1,0,1,40.70772552490234
2022-05-27,5,1,2,1,0,1,40.98519134521485
2022-05-31,5,1,2,1,0,1,41.0545539855957
2022-06-01,6,1,2,1,0,1,41.06446075439453
2022-06-02,6,1,2,1,0,1,41.98603439331055
2022-06-03,6,1,2,1,0,1,40.99509811401367
2022-06-06,6,1,2,1,0,1,41.02482986450195
2022-06-07,6,1,2,1,0,1,41.07437515258789
2022-06-08,6,1,2,1,0,1,40.61854553222656
2022-06-09,6,1,2,1,0,1,40.36089706420898
2022-06-10,6,1,2,1,0,1,39.88524627685547
2022-06-13,6,1,2,1,0,1,39.15195083618164
2022-06-14,6,1,2,1,0,1,39.34023284912109
2022-06-15,6,1,2,1,0,1,39.647422790527344
2022-06-16,6,1,2,1,0,1,38.52766418457031
2022-06-17,6,1,2,1,0,1,38.42856979370117
2022-06-21,6,1,2,1,0,1,39.27086639404297
2022-06-22,6,1,2,1,0,1,38.59703063964844
2022-06-23,6,1,2,1,0,1,39.013221740722656
2022-06-24,6,1,2,1,0,1,39.57805633544922
2022-06-27,6,1,2,1,0,1,39.27086639404297
2022-06-28,6,1,2,1,0,1,38.78530502319336
2022-06-29,6,1,2,1,0,1,39.03303909301758
2022-06-30,6,1,2,1,0,1,39.013221740722656
2022-07-01,7,2,3,1,0,1,39.12222671508789
2022-07-05,7,2,3,1,0,1,39.132137298583984
2022-07-06,7,2,3,1,0,1,39.7861557006836
2022-07-07,7,2,3,1,0,1,39.93479537963867
2022-07-08,7,2,3,1,0,1,39.83570098876953
2022-07-11,7,2,3,1,0,1,39.71678924560547
2022-07-12,7,2,3,1,0,1,39.60778427124024
2022-07-13,7,2,3,1,0,1,39.17177200317383
2022-07-14,7,2,3,1,0,1,39.320411682128906
2022-07-15,7,2,3,1,0,1,39.84560775756836
2022-07-18,7,2,3,1,0,1,39.63751602172852
2022-07-19,7,2,3,1,0,1,40.37080764770508
2022-07-20,7,2,3,1,0,1,39.944705963134766
2022-07-21,7,2,3,1,0,1,40.91582489013672
2022-07-22,7,2,3,1,0,1,40.74736404418945
2022-07-25,7,2,3,1,0,1,40.69781494140625
2022-07-26,7,2,3,1,0,1,40.14288711547852
2022-07-27,7,2,3,1,0,1,40.99509811401367
2022-07-28,7,2,3,1,0,1,41.659027099609375
2022-07-29,7,2,3,1,0,1,42.29322814941406
2022-08-01,8,2,3,1,0,1,42.60041809082031
2022-08-02,8,2,3,1,0,1,42.88779067993164
2022-08-03,8,2,3,1,0,1,42.85805892944336
2022-08-04,8,2,3,1,0,1,42.65987396240234
2022-08-05,8,2,3,1,0,1,42.42205047607422
2022-08-08,8,2,3,1,0,1,42.719329833984375
2022-08-09,8,2,3,1,0,1,42.55086898803711
2022-08-10,8,2,3,1,0,1,43.35353088378906
2022-08-11,8,2,3,1,0,1,42.86796569824219
2022-08-12,8,2,3,1,0,1,43.31389236450195
2022-08-15,8,2,3,1,0,1,43.303985595703125
2022-08-16,8,2,3,1,0,1,43.69044876098633
2022-08-17,8,2,3,1,0,1,43.69044876098633
2022-08-18,8,2,3,1,0,1,43.59135818481445
2022-08-19,8,2,3,1,0,1,42.90760803222656
2022-08-22,8,2,3,1,0,1,42.31304550170898
2022-08-23,8,2,3,1,0,1,42.75897216796875
2022-08-24,8,2,3,1,0,1,42.967063903808594
2022-08-25,8,2,3,1,0,1,42.76887893676758
2022-08-26,8,2,3,1,0,1,42.22386169433594
2022-08-29,8,2,3,1,0,1,42.30313491821289
2022-08-30,8,2,3,1,0,1,42.86796569824219
2022-08-31,8,2,3,1,0,1,42.63014602661133
2022-09-01,9,2,3,1,0,1,42.90760803222656
2022-09-02,9,2,3,1,0,1,42.48150634765625
2022-09-06,9,2,3,1,0,1,42.521141052246094
2022-09-07,9,2,3,1,0,1,43.21479797363281
2022-09-08,9,2,3,1,0,1,43.39316940307617
2022-09-09,9,2,3,1,0,1,43.373348236083984
2022-09-12,9,2,3,1,0,1,44.0174560546875
2022-09-13,9,2,3,1,0,1,43.10579681396485
2022-09-14,9,2,3,1,0,1,43.68053817749024
2022-09-15,9,2,3,1,0,1,43.21479797363281
2022-09-16,9,2,3,1,0,1,42.7391471862793
2022-09-19,9,2,3,1,0,1,43.16525650024414
2022-09-20,9,2,3,1,0,1,43.02651977539063
2022-09-21,9,2,3,1,0,1,42.54096221923828
2022-09-22,9,2,3,1,0,1,42.10494995117188
2022-09-23,9,2,3,1,0,1,41.20319747924805
2022-09-26,9,2,3,1,0,1,40.45999526977539
2022-09-27,9,2,3,1,0,1,40.35099029541016
2022-09-28,9,2,3,1,0,1,40.98519134521485
2022-09-29,9,2,3,1,0,1,40.09334564208984
2022-09-30,9,2,3,1,0,1,40.41044235229492
2022-10-03,10,2,4,1,0,1,40.598724365234375
2022-10-04,10,2,4,1,0,1,41.34192657470703
2022-10-05,10,2,4,1,0,1,41.24282836914063
2022-10-06,10,2,4,1,0,1,40.70772552490234
2022-10-07,10,2,4,1,0,1,40.03389358520508
2022-10-10,10,2,4,1,0,1,40.47980880737305
2022-10-11,10,2,4,1,0,1,40.014068603515625
2022-10-12,10,2,4,1,0,1,40.17262268066406
2022-10-13,10,2,4,1,0,1,40.44017791748047
2022-10-14,10,2,4,1,0,1,39.9546127319336
2022-10-17,10,2,4,1,0,1,40.846458435058594
2022-10-18,10,2,4,1,0,1,40.75727462768555
2022-10-19,10,2,4,1,0,1,40.37080764770508
2022-10-20,10,2,4,1,0,1,40.767181396484375
2022-10-21,10,2,4,1,0,1,41.35183334350586
2022-10-24,10,2,4,1,0,1,41.39147567749024
2022-10-25,10,2,4,1,0,1,41.47074508666992
2022-10-26,10,2,4,1,0,1,41.88694381713867
2022-10-27,10,2,4,1,0,1,41.46083831787109
2022-10-28,10,2,4,1,0,1,41.9563102722168
2022-10-31,10,2,4,1,0,1,41.81757736206055
2022-11-01,11,2,4,1,0,1,42.03557968139648
2022-11-02,11,2,4,1,0,1,41.54011535644531
2022-11-03,11,2,4,1,0,1,41.787845611572266
2022-11-04,11,2,4,1,0,1,42.66978454589844
2022-11-07,11,2,4,1,0,1,42.719329833984375
2022-11-08,11,2,4,1,0,1,43.06615829467773
2022-11-09,11,2,4,1,0,1,42.44186782836914
2022-11-10,11,2,4,1,0,1,43.61117172241211
2022-11-11,11,2,4,1,0,1,43.6309928894043
2022-11-14,11,2,4,1,0,1,43.085975646972656
2022-11-15,11,2,4,1,0,1,43.26434326171875
2022-11-16,11,2,4,1,0,1,42.7292366027832
2022-11-17,11,2,4,1,0,1,42.55086898803711
2022-11-18,11,2,4,1,0,1,42.54096221923828
2022-11-21,11,2,4,1,0,1,42.22386169433594
2022-11-22,11,2,4,1,0,1,42.51123428344727
2022-11-23,11,2,4,1,0,1,42.45177459716797
2022-11-25,11,2,4,1,0,1,42.87788009643555
2022-11-28,11,2,4,1,0,1,42.7886962890625
2022-11-29,11,2,4,1,0,1,43.15534210205078
2022-11-30,11,2,4,1,0,1,43.83909225463867
2022-12-01,12,2,4,1,0,1,43.82918167114258
2022-12-02,12,2,4,1,0,1,43.60126495361328
2022-12-05,12,2,4,1,0,1,43.056251525878906
2022-12-06,12,2,4,1,0,1,42.74905776977539
2022-12-07,12,2,4,1,0,1,42.83824157714844
2022-12-08,12,2,4,1,0,1,42.9571533203125
2022-12-09,12,2,4,1,0,1,42.39231872558594
2022-12-12,12,2,4,1,0,1,42.5607795715332
2022-12-13,12,2,4,1,0,1,42.81842422485352
2022-12-14,12,2,4,1,0,1,42.66978454589844
2022-12-15,12,2,4,1,0,1,41.8968505859375
2022-12-16,12,2,4,1,0,1,41.81757736206055
2022-12-19,12,2,4,1,0,1,42.13467788696289
2022-12-20,12,2,4,1,0,1,42.14458465576172
2022-12-21,12,2,4,1,0,1,41.74821090698242
2022-12-22,12,2,4,1,0,1,41.30228805541992
2022-12-23,12,2,4,1,0,1,40.81672668457031
2022-12-27,12,2,4,1,0,1,41.41129302978516
2022-12-28,12,2,4,1,0,1,41.431114196777344
2022-12-29,12,2,4,1,0,1,41.84730529785156
2022-12-30,12,2,4,1,0,1,41.36174392700195
2023-01-03,1,1,1,1,0,1,41.520294189453125
2023-01-04,1,1,1,1,0,1,41.48065948486328
2023-01-05,1,1,1,1,0,1,41.18337631225586
2023-01-06,1,1,1,1,0,1,41.69866561889648
2023-01-09,1,1,1,1,0,1,41.787845611572266
2023-01-10,1,1,1,1,0,1,41.77793884277344
2023-01-11,1,1,1,1,0,1,41.80766677856445
2023-01-12,1,1,1,1,0,1,42.07522201538086
2023-01-13,1,1,1,1,0,1,42.07522201538086
2023-01-17,1,1,1,1,0,1,42.08513259887695
2023-01-18,1,1,1,1,0,1,42.07522201538086
2023-01-19,1,1,1,1,0,1,42.1247673034668
2023-01-20,1,1,1,1,0,1,42.29322814941406
2023-01-23,1,1,1,1,0,1,42.13467788696289
2023-01-24,1,1,1,1,0,1,41.74821090698242
2023-01-25,1,1,1,1,0,1,41.38156127929688
2023-01-26,1,1,1,1,0,1,41.54011535644531
2023-01-27,1,1,1,1,0,1,40.47980880737305
2023-01-30,1,1,1,1,0,1,40.41044235229492
2023-01-31,1,1,1,1,0,1,40.61854553222656
2023-02-01,2,1,1,1,0,1,39.80597305297852
2023-02-02,2,1,1,1,0,1,39.82579040527344
2023-02-03,2,1,1,1,0,1,39.69697189331055
2023-02-06,2,1,1,1,0,1,39.647422790527344
2023-02-07,2,1,1,1,0,1,39.57805633544922
2023-02-08,2,1,1,1,0,1,40.1627082824707
2023-02-09,2,1,1,1,0,1,39.905067443847656
2023-02-10,2,1,1,1,0,1,39.97443389892578
2023-02-13,2,1,1,1,0,1,39.706878662109375
2023-02-14,2,1,1,1,0,1,39.69697189331055
2023-02-15,2,1,1,1,0,1,40.113162994384766
2023-02-16,2,1,1,1,0,1,40.09334564208984
2023-02-17,2,1,1,1,0,1,39.9546127319336
2023-02-21,2,1,1,1,0,1,39.50869369506836
2023-02-22,2,1,1,1,0,1,38.97358703613281
2023-02-23,2,1,1,1,0,1,39.04294967651367
2023-02-24,2,1,1,1,0,1,38.63666534423828
2023-02-27,2,1,1,1,0,1,38.63666534423828
2023-02-28,2,1,1,1,0,1,38.448387145996094
2023-03-01,3,1,1,1,0,1,38.85467147827149
2023-03-02,3,1,1,1,0,1,38.99340438842773
2023-03-03,3,1,1,1,0,1,39.7266960144043
2023-03-06,3,1,1,1,0,1,39.82579040527344
2023-03-07,3,1,1,1,0,1,39.498783111572266
2023-03-08,3,1,1,1,0,1,39.86542892456055
2023-03-09,3,1,1,1,0,1,39.231231689453125
2023-03-10,3,1,1,1,0,1,38.98349380493164
2023-03-13,3,1,1,1,0,1,38.36911392211914
2023-03-14,3,1,1,1,0,1,38.51774978637695
2023-03-15,3,1,1,1,0,1,37.695274353027344
2023-03-16,3,1,1,1,0,1,38.34929656982422
2023-03-17,3,1,1,1,0,1,38.03219604492188
2023-03-20,3,1,1,1,0,1,38.20065307617188
2023-03-21,3,1,1,1,0,1,38.279930114746094
2023-03-22,3,1,1,1,0,1,38.18083572387695
2023-03-23,3,1,1,1,0,1,38.36911392211914
2023-03-24,3,1,1,1,0,1,38.20065307617188
2023-03-27,3,1,1,1,0,1,38.29975128173828
2023-03-28,3,1,1,1,0,1,38.0520133972168
2023-03-29,3,1,1,1,0,1,38.30965805053711
2023-03-30,3,1,1,1,0,1,38.4880256652832
2023-03-31,3,1,1,1,0,1,39.00331497192383
2023-04-03,4,1,2,1,0,1,39.132137298583984
2023-04-04,4,1,2,1,0,1,39.24113845825195
2023-04-05,4,1,2,1,0,1,39.33031845092773
2023-04-06,4,1,2,1,0,1,39.58796691894531
2023-04-10,4,1,2,1,0,1,39.56814956665039
2023-04-11,4,1,2,1,0,1,39.706878662109375
2023-04-12,4,1,2,1,0,1,39.83570098876953
2023-04-13,4,1,2,1,0,1,39.98434066772461
2023-04-14,4,1,2,1,0,1,39.79606246948242
2023-04-17,4,1,2,1,0,1,39.65733337402344
2023-04-18,4,1,2,1,0,1,39.57805633544922
2023-04-19,4,1,2,1,0,1,39.44923400878906
2023-04-20,4,1,2,1,0,1,39.498783111572266
2023-04-21,4,1,2,1,0,1,39.51860427856445
2023-04-24,4,1,2,1,0,1,39.82579040527344
2023-04-25,4,1,2,1,0,1,39.647422790527344
2023-04-26,4,1,2,1,0,1,39.8951530456543
2023-04-27,4,1,2,1,0,1,40.38071823120117
2023-04-28,4,1,2,1,0,1,40.74736404418945
2023-05-01,5,1,2,1,0,1,40.74736404418945
2023-05-02,5,1,2,1,0,1,40.68790817260742
2023-05-03,5,1,2,1,0,1,40.54917144775391
2023-05-04,5,1,2,1,0,1,40.88609313964844
2023-05-05,5,1,2,1,0,1,41.02482986450195
2023-05-08,5,1,2,1,0,1,41.15364837646485
2023-05-09,5,1,2,1,0,1,41.09419250488281
2023-05-10,5,1,2,1,0,1,41.33201599121094
2023-05-11,5,1,2,1,0,1,41.08428192138672
2023-05-12,5,1,2,1,0,1,40.94554901123047
2023-05-15,5,1,2,1,0,1,41.282470703125
2023-05-16,5,1,2,1,0,1,40.91582489013672
2023-05-17,5,1,2,1,0,1,40.85636901855469
2023-05-18,5,1,2,1,0,1,40.55908584594727
2023-05-19,5,1,2,1,0,1,40.50954055786133
2023-05-22,5,1,2,1,0,1,40.88609313964844
2023-05-23,5,1,2,1,0,1,40.75727462768555
2023-05-24,5,1,2,1,0,1,40.81672668457031
2023-05-25,5,1,2,1,0,1,41.03473663330078
2023-05-26,5,1,2,1,0,1,41.63920593261719
2023-05-30,5,1,2,1,0,1,41.431114196777344
2023-05-31,5,1,2,1,0,1,41.32210922241211
2023-06-01,6,1,2,1,0,1,41.74821090698242
2023-06-02,6,1,2,1,0,1,41.8968505859375
2023-06-05,6,1,2,1,0,1,41.77793884277344
2023-06-06,6,1,2,1,0,1,41.87702941894531
2023-06-07,6,1,2,1,0,1,42.02595901489258
2023-06-08,6,1,2,1,0,1,41.92667388916016
2023-06-09,6,1,2,1,0,1,41.80753707885742
2023-06-12,6,1,2,1,0,1,41.97631454467773
2023-06-13,6,1,2,1,0,1,42.3337287902832
2023-06-14,6,1,2,1,0,1,42.47272109985352
2023-06-15,6,1,2,1,0,1,42.70106887817383
2023-06-16,6,1,2,1,0,1,42.82020950317383
2023-06-20,6,1,2,1,0,1,42.70106887817383
2023-06-21,6,1,2,1,0,1,42.77056884765625
2023-06-22,6,1,2,1,0,1,42.65142822265625
2023-06-23,6,1,2,1,0,1,42.27416229248047
2023-06-26,6,1,2,1,0,1,42.46279525756836
2023-06-27,6,1,2,1,0,1,42.71099853515625
2023-06-28,6,1,2,1,0,1,43.03862762451172
2023-06-29,6,1,2,1,0,1,43.02870178222656
2023-06-30,6,1,2,1,0,1,43.38611602783203
2023-07-03,7,2,3,1,0,1,43.47547149658203
2023-07-05,7,2,3,1,0,1,43.45561218261719
2023-07-06,7,2,3,1,0,1,43.2669792175293
2023-07-07,7,2,3,1,0,1,43.28683090209961
2023-07-10,7,2,3,1,0,1,43.34640121459961
2023-07-11,7,2,3,1,0,1,43.654178619384766
2023-07-12,7,2,3,1,0,1,43.94209289550781
2023-07-13,7,2,3,1,0,1,43.85273742675781
2023-07-14,7,2,3,1,0,1,43.94209289550781
2023-07-17,7,2,3,1,0,1,44.23994064331055
2023-07-18,7,2,3,1,0,1,44.21015167236328
2023-07-19,7,2,3,1,0,1,44.32929229736328
2023-07-20,7,2,3,1,0,1,44.230010986328125
2023-07-21,7,2,3,1,0,1,44.04137420654297
2023-07-24,7,2,3,1,0,1,44.21015167236328
2023-07-25,7,2,3,1,0,1,44.1902961730957
2023-07-26,7,2,3,1,0,1,44.35907745361328
2023-07-27,7,2,3,1,0,1,43.91230773925781
2023-07-28,7,2,3,1,0,1,44.18037033081055
2023-07-31,7,2,3,1,0,1,44.4384994506836
2023-08-01,8,2,3,1,0,1,44.1605110168457
2023-08-02,8,2,3,1,0,1,43.39604187011719
2023-08-03,8,2,3,1,0,1,43.28683090209961
2023-08-04,8,2,3,1,0,1,43.7137451171875
2023-08-07,8,2,3,1,0,1,43.87259292602539
2023-08-08,8,2,3,1,0,1,43.61446380615234
2023-08-09,8,2,3,1,0,1,43.6243896484375
2023-08-10,8,2,3,1,0,1,43.55489349365234
2023-08-11,8,2,3,1,0,1,43.30669021606445
2023-08-14,8,2,3,1,0,1,43.15776824951172
2023-08-15,8,2,3,1,0,1,42.91949081420898
2023-08-16,8,2,3,1,0,1,43.04855728149414
2023-08-17,8,2,3,1,0,1,42.88970565795898
2023-08-18,8,2,3,1,0,1,43.018775939941406
2023-08-21,8,2,3,1,0,1,43.28683090209961
2023-08-22,8,2,3,1,0,1,43.19747924804688
2023-08-23,8,2,3,1,0,1,43.87259292602539
2023-08-24,8,2,3,1,0,1,43.45561218261719
2023-08-25,8,2,3,1,0,1,43.445682525634766
2023-08-28,8,2,3,1,0,1,43.564823150634766
2023-08-29,8,2,3,1,0,1,43.87259292602539
2023-08-30,8,2,3,1,0,1,43.813026428222656
2023-08-31,8,2,3,1,0,1,43.654178619384766
2023-09-01,9,2,3,1,0,1,43.92223739624024
2023-09-05,9,2,3,1,0,1,44.03144454956055
2023-09-06,9,2,3,1,0,1,43.85273742675781
2023-09-07,9,2,3,1,0,1,44.230010986328125
2023-09-08,9,2,3,1,0,1,44.69663619995117
2023-09-11,9,2,3,1,0,1,45.13347244262695
2023-09-12,9,2,3,1,0,1,44.73634719848633
2023-09-13,9,2,3,1,0,1,44.78598785400391
2023-09-14,9,2,3,1,0,1,44.92498016357422
2023-09-15,9,2,3,1,0,1,44.79591369628906
2023-09-18,9,2,3,1,0,1,44.84555435180664
2023-09-19,9,2,3,1,0,1,44.67677688598633
2023-09-20,9,2,3,1,0,1,44.5576400756836
2023-09-21,9,2,3,1,0,1,44.13072967529297
2023-09-22,9,2,3,1,0,1,44.1605110168457
2023-09-25,9,2,3,1,0,1,44.3094367980957
2023-09-26,9,2,3,1,0,1,44.00166320800781
2023-09-27,9,2,3,1,0,1,44.26972198486328
2023-09-28,9,2,3,1,0,1,43.93216323852539
2023-09-29,9,2,3,1,0,1,43.902381896972656
2023-10-02,10,2,4,1,0,1,43.89245223999024
2023-10-03,10,2,4,1,0,1,43.63431930541992
2023-10-04,10,2,4,1,0,1,43.55489349365234
2023-10-05,10,2,4,1,0,1,43.842811584472656
2023-10-06,10,2,4,1,0,1,44.259796142578125
2023-10-09,10,2,4,1,0,1,43.7733154296875
2023-10-10,10,2,4,1,0,1,44.26972198486328
2023-10-11,10,2,4,1,0,1,44.35907745361328
2023-10-12,10,2,4,1,0,1,44.00166320800781
2023-10-13,10,2,4,1,0,1,44.140655517578125
2023-10-16,10,2,4,1,0,1,44.4384994506836
2023-10-17,10,2,4,1,0,1,44.448429107666016
2023-10-18,10,2,4,1,0,1,43.902381896972656
2023-10-19,10,2,4,1,0,1,44.01159286499024
2023-10-20,10,2,4,1,0,1,43.66410446166992
2023-10-23,10,2,4,1,0,1,43.30669021606445
2023-10-24,10,2,4,1,0,1,43.43575668334961
2023-10-25,10,2,4,1,0,1,42.93934631347656
2023-10-26,10,2,4,1,0,1,42.42308044433594
2023-10-27,10,2,4,1,0,1,42.65142822265625
2023-10-30,10,2,4,1,0,1,43.018775939941406
2023-10-31,10,2,4,1,0,1,42.929420471191406
2023-11-01,11,2,4,1,0,1,43.08827209472656
2023-11-02,11,2,4,1,0,1,43.51518249511719
2023-11-03,11,2,4,1,0,1,43.8328857421875
2023-11-06,11,2,4,1,0,1,43.87259292602539
2023-11-07,11,2,4,1,0,1,43.89245223999024
2023-11-08,11,2,4,1,0,1,44.01159286499024
2023-11-09,11,2,4,1,0,1,43.72367477416992
2023-11-10,11,2,4,1,0,1,44.170440673828125
2023-11-13,11,2,4,1,0,1,44.1009407043457
2023-11-14,11,2,4,1,0,1,44.75620651245117
2023-11-15,11,2,4,1,0,1,44.61720657348633
2023-11-16,11,2,4,1,0,1,44.65692138671875
2023-11-17,11,2,4,1,0,1,44.72641754150391
2023-11-20,11,2,4,1,0,1,44.72641754150391
2023-11-21,11,2,4,1,0,1,44.73634719848633
2023-11-22,11,2,4,1,0,1,44.88526916503906
2023-11-24,11,2,4,1,0,1,44.86540985107422
2023-11-27,11,2,4,1,0,1,44.76613235473633
2023-11-28,11,2,4,1,0,1,45.16326141357422
2023-11-29,11,2,4,1,0,1,45.30225372314453
2023-11-30,11,2,4,1,0,1,45.689453125
2023-12-01,12,2,4,1,0,1,46.06672286987305
2023-12-04,12,2,4,1,0,1,46.503562927246094
2023-12-05,12,2,4,1,0,1,46.93047332763672
2023-12-06,12,2,4,1,0,1,46.99996948242188
2023-12-07,12,2,4,1,0,1,47.11910629272461
2023-12-08,12,2,4,1,0,1,46.97018814086914
2023-12-11,12,2,4,1,0,1,47.21839141845703
2023-12-12,12,2,4,1,0,1,47.0396842956543
2023-12-13,12,2,4,1,0,1,47.615516662597656
2023-12-14,12,2,4,1,0,1,48.00271224975586
2023-12-15,12,2,4,1,0,1,47.95307540893555
2023-12-18,12,2,4,1,0,1,48.11192321777344
2023-12-19,12,2,4,1,0,1,48.370059967041016
2023-12-20,12,2,4,1,0,1,47.05953979492188
2023-12-21,12,2,4,1,0,1,47.81407928466797
2023-12-22,12,2,4,1,0,1,48.01264572143555
2023-12-26,12,2,4,1,0,1,48.18142318725586
2023-12-27,12,2,4,1,0,1,48.48919677734375
2023-12-28,12,2,4,1,0,1,48.66790390014648
2023-12-29,12,2,4,1,0,1,48.45941162109375
2024-01-02,1,1,1,1,0,1,48.32041549682617
2024-01-03,1,1,1,1,0,1,48.24099349975586
2024-01-04,1,1,1,1,0,1,48.65797424316406
2024-01-05,1,1,1,1,0,1,48.73740005493164
2024-01-08,1,1,1,1,0,1,48.73740005493164
2024-01-09,1,1,1,1,0,1,48.499122619628906
2024-01-10,1,1,1,1,0,1,48.79697036743164
2024-01-11,1,1,1,1,0,1,48.8366813659668
2024-01-12,1,1,1,1,0,1,49.60115051269531
2024-01-16,1,1,1,1,0,1,49.04517364501953
2024-01-17,1,1,1,1,0,1,48.479270935058594
2024-01-18,1,1,1,1,0,1,48.72747421264648
2024-01-19,1,1,1,1,0,1,49.23381042480469
2024-01-22,1,1,1,1,0,1,49.41251754760742
2024-01-23,1,1,1,1,0,1,48.330345153808594
2024-01-24,1,1,1,1,0,1,48.84661102294922
2024-01-25,1,1,1,1,0,1,48.75725555419922
2024-01-26,1,1,1,1,0,1,48.8366813659668
2024-01-29,1,1,1,1,0,1,49.62100601196289
2024-01-30,1,1,1,1,0,1,49.164310455322266
2024-01-31,1,1,1,1,0,1,49.53165435791016
2024-02-01,2,1,1,1,0,1,49.86921310424805
2024-02-02,2,1,1,1,0,1,50.01813507080078
2024-02-05,2,1,1,1,0,1,49.75007629394531
2024-02-06,2,1,1,1,0,1,50.415260314941406
2024-02-07,2,1,1,1,0,1,50.52447128295898
2024-02-08,2,1,1,1,0,1,50.13727188110352
2024-02-09,2,1,1,1,0,1,50.35569381713867
2024-02-12,2,1,1,1,0,1,49.91884994506836
2024-02-13,2,1,1,1,0,1,49.61108016967773
2024-02-14,2,1,1,1,0,1,50.44504928588867
2024-02-15,2,1,1,1,0,1,50.71310806274414
2024-02-16,2,1,1,1,0,1,50.83224487304688
2024-02-20,2,1,1,1,0,1,51.18965911865234
2024-02-21,2,1,1,1,0,1,50.8123893737793
2024-02-22,2,1,1,1,0,1,51.358436584472656
2024-02-23,2,1,1,1,0,1,51.42793273925781
2024-02-26,2,1,1,1,0,1,51.18965911865234
2024-02-27,2,1,1,1,0,1,51.259159088134766
2024-02-28,2,1,1,1,0,1,50.69325256347656
2024-02-29,2,1,1,1,0,1,50.79253387451172
2024-03-01,3,1,1,1,0,1,51.54707336425781
2024-03-04,3,1,1,1,0,1,51.53714370727539
2024-03-05,3,1,1,1,0,1,51.3485107421875
2024-03-06,3,1,1,1,0,1,51.73571014404297
2024-03-07,3,1,1,1,0,1,51.9144172668457
2024-03-08,3,1,1,1,0,1,51.90448760986328
2024-03-11,3,1,1,1,0,1,51.52721786499024
2024-03-12,3,1,1,1,0,1,51.3187255859375
2024-03-13,3,1,1,1,0,1,50.06777572631836
