Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI SOUTH AFRICA
2020-01-30,1,1,1,0,0,0,36.823612213134766
2020-01-31,1,1,1,1,0,0,35.73538589477539
2020-02-03,2,1,1,1,0,0,35.975440979003906
2020-02-04,2,1,1,1,0,0,36.81561279296875
2020-02-05,2,1,1,1,0,0,37.30371856689453
2020-02-06,2,1,1,1,0,0,37.10367202758789
2020-02-07,2,1,1,1,0,0,36.36751937866211
2020-02-10,2,1,1,1,0,0,36.53556060791016
2020-02-11,2,1,1,1,0,0,36.99164962768555
2020-02-12,2,1,1,1,0,0,37.68778991699219
2020-02-13,2,1,1,1,0,0,37.12768173217773
2020-02-14,2,1,1,1,0,0,37.39973831176758
2020-02-18,2,1,1,1,0,0,37.183692932128906
2020-02-19,2,1,1,1,0,0,37.31171798706055
2020-02-20,2,1,1,1,0,0,36.39952850341797
2020-02-21,2,1,1,1,0,0,36.4715461730957
2020-02-24,2,1,1,1,0,0,34.65517044067383
2020-02-25,2,1,1,1,0,0,33.79898834228516
2020-02-26,2,1,1,1,0,0,34.57514572143555
2020-02-27,2,1,1,1,0,0,32.55073547363281
2020-02-28,2,1,1,1,0,0,32.23065948486328
2020-03-02,3,1,1,1,0,0,33.17485809326172
2020-03-03,3,1,1,1,0,0,32.87080001831055
2020-03-04,3,1,1,1,0,0,33.5909423828125
2020-03-05,3,1,1,1,0,0,32.43069839477539
2020-03-06,3,1,1,1,0,0,31.974613189697266
2020-03-09,3,1,1,1,0,0,28.79795837402344
2020-03-10,3,1,1,1,0,0,30.91839408874512
2020-03-11,3,1,1,1,0,0,29.1500301361084
2020-03-12,3,1,1,1,0,0,24.829139709472656
2020-03-13,3,1,1,1,0,0,26.845552444458008
2020-03-16,3,1,1,1,0,0,23.340829849243164
2020-03-17,3,1,1,1,0,0,24.501070022583008
2020-03-18,3,1,1,1,0,0,21.12436866760254
2020-03-19,3,1,1,1,0,0,20.532245635986328
2020-03-20,3,1,1,1,0,0,20.508241653442383
2020-03-23,3,1,1,1,0,0,19.58805084228516
2020-03-24,3,1,1,1,0,0,21.5644588470459
2020-03-25,3,1,1,1,0,0,23.516860961914062
2020-03-26,3,1,1,1,0,0,24.741117477416992
2020-03-27,3,1,1,1,0,0,22.524656295776367
2020-03-30,3,1,1,1,0,0,22.35662078857422
2020-03-31,3,1,1,1,0,0,22.70869445800781
2020-04-01,4,1,2,1,0,0,21.828514099121094
2020-04-02,4,1,2,1,0,0,22.340620040893555
2020-04-03,4,1,2,1,0,0,21.172378540039062
2020-04-06,4,1,2,1,0,0,23.13278579711914
2020-04-07,4,1,2,1,0,0,23.86093521118164
2020-04-08,4,1,2,1,0,0,23.84493064880371
2020-04-09,4,1,2,1,0,0,24.37303924560547
2020-04-13,4,1,2,1,0,0,24.40504646301269
2020-04-14,4,1,2,1,0,0,25.32523727416992
2020-04-15,4,1,2,1,0,0,24.14899444580078
2020-04-16,4,1,2,1,0,0,23.70890235900879
2020-04-17,4,1,2,1,0,0,24.181001663208008
2020-04-20,4,1,2,1,0,0,23.74890899658203
2020-04-21,4,1,2,1,0,0,23.26081085205078
2020-04-22,4,1,2,1,0,0,23.64488983154297
2020-04-23,4,1,2,1,0,0,23.876937866210938
2020-04-24,4,1,2,1,0,0,24.37303924560547
2020-04-27,4,1,2,1,0,0,25.22121810913086
2020-04-28,4,1,2,1,0,0,25.061180114746094
2020-04-29,4,1,2,1,0,0,26.41345977783203
2020-04-30,4,1,2,1,0,0,25.06918334960937
2020-05-01,5,1,2,1,0,0,24.33302879333496
2020-05-04,5,1,2,1,0,0,24.997169494628903
2020-05-05,5,1,2,1,0,0,25.14119911193848
2020-05-06,5,1,2,1,0,0,24.91715431213379
2020-05-07,5,1,2,1,0,0,25.38124656677246
2020-05-08,5,1,2,1,0,0,26.1494083404541
2020-05-11,5,1,2,1,0,0,25.757326126098636
2020-05-12,5,1,2,1,0,0,25.37324523925781
2020-05-13,5,1,2,1,0,0,25.47726821899414
2020-05-14,5,1,2,1,0,0,25.42926025390625
2020-05-15,5,1,2,1,0,0,25.165206909179688
2020-05-18,5,1,2,1,0,0,26.3094425201416
2020-05-19,5,1,2,1,0,0,26.38145637512207
2020-05-20,5,1,2,1,0,0,27.07760238647461
2020-05-21,5,1,2,1,0,0,27.349653244018555
2020-05-22,5,1,2,1,0,0,26.885560989379883
2020-05-26,5,1,2,1,0,0,27.085603713989254
2020-05-27,5,1,2,1,0,0,27.5176944732666
2020-05-28,5,1,2,1,0,0,27.16561508178711
2020-05-29,5,1,2,1,0,0,26.861555099487305
2020-06-01,6,1,2,1,0,0,27.32565116882324
2020-06-02,6,1,2,1,0,0,28.517894744873047
2020-06-03,6,1,2,1,0,0,29.974197387695312
2020-06-04,6,1,2,1,0,0,29.430086135864254
2020-06-05,6,1,2,1,0,0,30.74234962463379
2020-06-08,6,1,2,1,0,0,31.086427688598636
2020-06-09,6,1,2,1,0,0,30.97440719604492
2020-06-10,6,1,2,1,0,0,30.63833999633789
2020-06-11,6,1,2,1,0,0,28.26184463500977
2020-06-12,6,1,2,1,0,0,29.230043411254883
2020-06-15,6,1,2,1,0,0,28.663936614990234
2020-06-16,6,1,2,1,0,0,28.517316818237305
2020-06-17,6,1,2,1,0,0,29.054914474487305
2020-06-18,6,1,2,1,0,0,28.5417537689209
2020-06-19,6,1,2,1,0,0,28.786115646362305
2020-06-22,6,1,2,1,0,0,29.2015323638916
2020-06-23,6,1,2,1,0,0,29.73098945617676
2020-06-24,6,1,2,1,0,0,28.777973175048828
2020-06-25,6,1,2,1,0,0,29.291133880615234
2020-06-26,6,1,2,1,0,0,28.83498954772949
2020-06-29,6,1,2,1,0,0,29.03862953186035
2020-06-30,6,1,2,1,0,0,28.70466041564941
2020-07-01,7,2,3,1,0,0,29.20968246459961
2020-07-02,7,2,3,1,0,0,29.88575553894043
2020-07-06,7,2,3,1,0,0,29.983503341674805
2020-07-07,7,2,3,1,0,0,29.67397689819336
2020-07-08,7,2,3,1,0,0,30.912086486816406
2020-07-09,7,2,3,1,0,0,30.99354362487793
2020-07-10,7,2,3,1,0,0,30.773611068725582
2020-07-13,7,2,3,1,0,0,30.765464782714844
2020-07-14,7,2,3,1,0,0,31.351945877075195
2020-07-15,7,2,3,1,0,0,31.539287567138672
2020-07-16,7,2,3,1,0,0,31.48226928710937
2020-07-17,7,2,3,1,0,0,31.522998809814453
2020-07-20,7,2,3,1,0,0,31.88139915466309
2020-07-21,7,2,3,1,0,0,32.304962158203125
2020-07-22,7,2,3,1,0,0,32.1664924621582
2020-07-23,7,2,3,1,0,0,31.433395385742188
2020-07-24,7,2,3,1,0,0,31.63703727722168
2020-07-27,7,2,3,1,0,0,32.565616607666016
2020-07-28,7,2,3,1,0,0,32.370121002197266
2020-07-29,7,2,3,1,0,0,32.85071563720703
2020-07-30,7,2,3,1,0,0,31.441537857055664
2020-07-31,7,2,3,1,0,0,30.569976806640625
2020-08-03,8,2,3,1,0,0,30.105684280395508
2020-08-04,8,2,3,1,0,0,30.284883499145508
2020-08-05,8,2,3,1,0,0,30.74103355407715
2020-08-06,8,2,3,1,0,0,30.70844841003418
2020-08-07,8,2,3,1,0,0,29.722850799560547
2020-08-10,8,2,3,1,0,0,29.584373474121094
2020-08-11,8,2,3,1,0,0,29.68212127685547
2020-08-12,8,2,3,1,0,0,30.14640998840332
2020-08-13,8,2,3,1,0,0,30.35004234313965
2020-08-14,8,2,3,1,0,0,30.504812240600582
2020-08-17,8,2,3,1,0,0,30.35004234313965
2020-08-18,8,2,3,1,0,0,30.553686141967773
2020-08-19,8,2,3,1,0,0,30.1301212310791
2020-08-20,8,2,3,1,0,0,30.04051971435547
2020-08-21,8,2,3,1,0,0,30.61884880065918
2020-08-24,8,2,3,1,0,0,31.40081214904785
2020-08-25,8,2,3,1,0,0,31.384523391723636
2020-08-26,8,2,3,1,0,0,31.360084533691406
2020-08-27,8,2,3,1,0,0,31.083147048950195
2020-08-28,8,2,3,1,0,0,31.604448318481445
2020-08-31,8,2,3,1,0,0,30.27673721313477
2020-09-01,9,2,3,1,0,0,31.24605178833008
2020-09-02,9,2,3,1,0,0,30.61071014404297
2020-09-03,9,2,3,1,0,0,29.85317611694336
2020-09-04,9,2,3,1,0,0,30.29302215576172
2020-09-08,9,2,3,1,0,0,29.76357650756836
2020-09-09,9,2,3,1,0,0,31.327505111694336
2020-09-10,9,2,3,1,0,0,30.903942108154297
2020-09-11,9,2,3,1,0,0,31.17274284362793
2020-09-14,9,2,3,1,0,0,31.677759170532227
2020-09-15,9,2,3,1,0,0,31.91398048400879
2020-09-16,9,2,3,1,0,0,31.79994010925293
2020-09-17,9,2,3,1,0,0,31.710344314575195
2020-09-18,9,2,3,1,0,0,30.96095848083496
2020-09-21,9,2,3,1,0,0,29.551795959472656
2020-09-22,9,2,3,1,0,0,29.5273551940918
2020-09-23,9,2,3,1,0,0,28.900150299072266
2020-09-24,9,2,3,1,0,0,29.250411987304688
2020-09-25,9,2,3,1,0,0,28.76982688903809
2020-09-28,9,2,3,1,0,0,29.54364776611328
2020-09-29,9,2,3,1,0,0,29.9183406829834
2020-09-30,9,2,3,1,0,0,30.08124542236328
2020-10-01,10,2,4,1,0,0,30.675865173339844
2020-10-02,10,2,4,1,0,0,30.553686141967773
2020-10-05,10,2,4,1,0,0,30.716590881347656
2020-10-06,10,2,4,1,0,0,30.236013412475582
2020-10-07,10,2,4,1,0,0,30.578126907348636
2020-10-08,10,2,4,1,0,0,30.732885360717773
2020-10-09,10,2,4,1,0,0,31.22976493835449
2020-10-12,10,2,4,1,0,0,31.343799591064453
2020-10-13,10,2,4,1,0,0,31.066850662231445
2020-10-14,10,2,4,1,0,0,30.952816009521484
2020-10-15,10,2,4,1,0,0,30.871360778808597
2020-10-16,10,2,4,1,0,0,30.912086486816406
2020-10-19,10,2,4,1,0,0,30.879499435424805
2020-10-20,10,2,4,1,0,0,31.40896415710449
2020-10-21,10,2,4,1,0,0,31.783655166625977
2020-10-22,10,2,4,1,0,0,32.01987075805664
2020-10-23,10,2,4,1,0,0,32.73667526245117
2020-10-26,10,2,4,1,0,0,32.0443115234375
2020-10-27,10,2,4,1,0,0,31.734777450561523
2020-10-28,10,2,4,1,0,0,30.04051971435547
2020-10-29,10,2,4,1,0,0,29.926483154296875
2020-10-30,10,2,4,1,0,0,30.17085075378418
2020-11-02,11,2,4,1,0,0,30.765464782714844
2020-11-03,11,2,4,1,0,0,31.531145095825195
2020-11-04,11,2,4,1,0,0,32.370121002197266
2020-11-05,11,2,4,1,0,0,33.868892669677734
2020-11-06,11,2,4,1,0,0,34.19470977783203
2020-11-09,11,2,4,1,0,0,34.72417449951172
2020-11-10,11,2,4,1,0,0,34.67530059814453
2020-11-11,11,2,4,1,0,0,34.83820343017578
2020-11-12,11,2,4,1,0,0,33.934059143066406
2020-11-13,11,2,4,1,0,0,34.577545166015625
2020-11-16,11,2,4,1,0,0,35.10700607299805
2020-11-17,11,2,4,1,0,0,34.789337158203125
2020-11-18,11,2,4,1,0,0,34.520538330078125
2020-11-19,11,2,4,1,0,0,34.49609375
2020-11-20,11,2,4,1,0,0,34.430931091308594
2020-11-23,11,2,4,1,0,0,34.12955093383789
2020-11-24,11,2,4,1,0,0,35.09886169433594
2020-11-25,11,2,4,1,0,0,35.28620529174805
2020-11-27,11,2,4,1,0,0,34.94409942626953
2020-11-30,11,2,4,1,0,0,33.46976852416992
2020-12-01,12,2,4,1,0,0,34.65085983276367
2020-12-02,12,2,4,1,0,0,34.99296569824219
2020-12-03,12,2,4,1,0,0,35.47355270385742
2020-12-04,12,2,4,1,0,0,35.75865173339844
2020-12-07,12,2,4,1,0,0,35.91341018676758
2020-12-08,12,2,4,1,0,0,36.14963150024414
2020-12-09,12,2,4,1,0,0,35.92155456542969
2020-12-10,12,2,4,1,0,0,35.9622802734375
2020-12-11,12,2,4,1,0,0,35.75049591064453
2020-12-14,12,2,4,1,0,0,36.08237457275391
2020-12-15,12,2,4,1,0,0,37.134891510009766
2020-12-16,12,2,4,1,0,0,37.29615783691406
2020-12-17,12,2,4,1,0,0,37.8818359375
2020-12-18,12,2,4,1,0,0,38.33169555664063
2020-12-21,12,2,4,1,0,0,37.34708786010742
2020-12-22,12,2,4,1,0,0,36.718971252441406
2020-12-23,12,2,4,1,0,0,37.54231262207031
2020-12-24,12,2,4,1,0,0,37.24523162841797
2020-12-28,12,2,4,1,0,0,37.12640380859375
2020-12-29,12,2,4,1,0,0,37.36406707763672
2020-12-30,12,2,4,1,0,0,37.75450897216797
2020-12-31,12,2,4,1,0,0,37.21128463745117
2021-01-04,1,1,1,1,0,0,37.38104248046875
2021-01-05,1,1,1,1,0,0,37.14337539672852
2021-01-06,1,1,1,1,0,0,36.69351196289063
2021-01-07,1,1,1,1,0,0,36.27760696411133
2021-01-08,1,1,1,1,0,0,37.66114044189453
2021-01-11,1,1,1,1,0,0,36.498291015625
2021-01-12,1,1,1,1,0,0,37.36406707763672
2021-01-13,1,1,1,1,0,0,37.41499328613281
2021-01-14,1,1,1,1,0,0,37.76300048828125
2021-01-15,1,1,1,1,0,0,37.28767395019531
2021-01-19,1,1,1,1,0,0,38.28925323486328
2021-01-20,1,1,1,1,0,0,38.97677230834961
2021-01-21,1,1,1,1,0,0,39.06165313720703
2021-01-22,1,1,1,1,0,0,38.39959335327149
2021-01-25,1,1,1,1,0,0,38.29773712158203
2021-01-26,1,1,1,1,0,0,38.314720153808594
2021-01-27,1,1,1,1,0,0,37.23674774169922
2021-01-28,1,1,1,1,0,0,38.14495468139648
2021-01-29,1,1,1,1,0,0,37.28767395019531
2021-02-01,2,1,1,1,0,0,38.085540771484375
2021-02-02,2,1,1,1,0,0,38.314720153808594
2021-02-03,2,1,1,1,0,0,38.51842498779297
2021-02-04,2,1,1,1,0,0,39.16350936889648
2021-02-05,2,1,1,1,0,0,40.31787872314453
2021-02-08,2,1,1,1,0,0,40.114166259765625
2021-02-09,2,1,1,1,0,0,40.84413528442383
2021-02-10,2,1,1,1,0,0,40.82715606689453
2021-02-11,2,1,1,1,0,0,41.30248260498047
2021-02-12,2,1,1,1,0,0,41.92210388183594
2021-02-16,2,1,1,1,0,0,41.429805755615234
2021-02-17,2,1,1,1,0,0,41.4128303527832
2021-02-18,2,1,1,1,0,0,41.47224426269531
2021-02-19,2,1,1,1,0,0,41.47224426269531
2021-02-22,2,1,1,1,0,0,41.12424087524414
2021-02-23,2,1,1,1,0,0,41.36189651489258
2021-02-24,2,1,1,1,0,0,41.514686584472656
2021-02-25,2,1,1,1,0,0,39.3926887512207
2021-02-26,2,1,1,1,0,0,39.25688171386719
2021-03-01,3,1,1,1,0,0,40.75925064086914
2021-03-02,3,1,1,1,0,0,41.21760940551758
2021-03-03,3,1,1,1,0,0,40.76773834228516
2021-03-04,3,1,1,1,0,0,40.10568237304688
2021-03-05,3,1,1,1,0,0,40.71681594848633
2021-03-08,3,1,1,1,0,0,39.952903747558594
2021-03-09,3,1,1,1,0,0,41.005401611328125
2021-03-10,3,1,1,1,0,0,41.82024765014648
2021-03-11,3,1,1,1,0,0,42.8133430480957
2021-03-12,3,1,1,1,0,0,41.514686584472656
2021-03-15,3,1,1,1,0,0,41.87118148803711
2021-03-16,3,1,1,1,0,0,41.68444061279297
2021-03-17,3,1,1,1,0,0,42.36347961425781
2021-03-18,3,1,1,1,0,0,41.21760940551758
2021-03-19,3,1,1,1,0,0,41.42131042480469
2021-03-22,3,1,1,1,0,0,41.26852416992188
2021-03-23,3,1,1,1,0,0,40.03777694702149
2021-03-24,3,1,1,1,0,0,39.5879135131836
2021-03-25,3,1,1,1,0,0,39.89347839355469
2021-03-26,3,1,1,1,0,0,41.82024765014648
2021-03-29,3,1,1,1,0,0,41.777809143066406
2021-03-30,3,1,1,1,0,0,41.523170471191406
2021-03-31,3,1,1,1,0,0,41.91361999511719
2021-04-01,4,1,2,1,0,0,42.7030029296875
2021-04-05,4,1,2,1,0,0,43.12739562988281
2021-04-06,4,1,2,1,0,0,43.602725982666016
2021-04-07,4,1,2,1,0,0,42.66904830932617
2021-04-08,4,1,2,1,0,0,42.575679779052734
2021-04-09,4,1,2,1,0,0,42.21070098876953
2021-04-12,4,1,2,1,0,0,41.91361999511719
2021-04-13,4,1,2,1,0,0,42.567195892333984
2021-04-14,4,1,2,1,0,0,43.05101013183594
2021-04-15,4,1,2,1,0,0,44.29025650024414
2021-04-16,4,1,2,1,0,0,44.26478576660156
2021-04-19,4,1,2,1,0,0,44.01863479614258
2021-04-20,4,1,2,1,0,0,42.87275314331055
2021-04-21,4,1,2,1,0,0,43.69609069824219
2021-04-22,4,1,2,1,0,0,42.76240921020508
2021-04-23,4,1,2,1,0,0,43.27169418334961
2021-04-26,4,1,2,1,0,0,43.07646942138672
2021-04-27,4,1,2,1,0,0,42.770904541015625
2021-04-28,4,1,2,1,0,0,43.73853302001953
2021-04-29,4,1,2,1,0,0,43.36505889892578
2021-04-30,4,1,2,1,0,0,41.87118148803711
2021-05-03,5,1,2,1,0,0,42.03245162963867
2021-05-04,5,1,2,1,0,0,41.5910758972168
2021-05-05,5,1,2,1,0,0,42.40592193603516
2021-05-06,5,1,2,1,0,0,43.39052200317383
2021-05-07,5,1,2,1,0,0,44.29025650024414
2021-05-10,5,1,2,1,0,0,43.69609069824219
2021-05-11,5,1,2,1,0,0,43.85736846923828
2021-05-12,5,1,2,1,0,0,42.73694610595703
2021-05-13,5,1,2,1,0,0,42.15127944946289
2021-05-14,5,1,2,1,0,0,43.144378662109375
2021-05-17,5,1,2,1,0,0,43.63667678833008
2021-05-18,5,1,2,1,0,0,43.84038925170898
2021-05-19,5,1,2,1,0,0,43.348087310791016
2021-05-20,5,1,2,1,0,0,43.670631408691406
2021-05-21,5,1,2,1,0,0,43.2122802734375
2021-05-24,5,1,2,1,0,0,43.339599609375
2021-05-25,5,1,2,1,0,0,43.848876953125
2021-05-26,5,1,2,1,0,0,44.34967422485352
2021-05-27,5,1,2,1,0,0,44.56186294555664
2021-05-28,5,1,2,1,0,0,45.06265258789063
2021-06-01,6,1,2,1,0,0,46.140625
2021-06-02,6,1,2,1,0,0,46.9979133605957
2021-06-03,6,1,2,1,0,0,45.76716232299805
2021-06-04,6,1,2,1,0,0,46.4292221069336
2021-06-07,6,1,2,1,0,0,45.9199447631836
2021-06-08,6,1,2,1,0,0,45.47856903076172
2021-06-09,6,1,2,1,0,0,45.232421875
2021-06-10,6,1,2,1,0,0,45.73015213012695
2021-06-11,6,1,2,1,0,0,44.79636001586914
2021-06-14,6,1,2,1,0,0,44.84775924682617
2021-06-15,6,1,2,1,0,0,44.27378082275391
2021-06-16,6,1,2,1,0,0,43.48562240600586
2021-06-17,6,1,2,1,0,0,42.85166931152344
2021-06-18,6,1,2,1,0,0,41.64373779296875
2021-06-21,6,1,2,1,0,0,42.11491775512695
2021-06-22,6,1,2,1,0,0,41.37816619873047
2021-06-23,6,1,2,1,0,0,41.64373779296875
2021-06-24,6,1,2,1,0,0,42.17488479614258
2021-06-25,6,1,2,1,0,0,42.49185562133789
2021-06-28,6,1,2,1,0,0,41.50667190551758
2021-06-29,6,1,2,1,0,0,42.12348556518555
2021-06-30,6,1,2,1,0,0,41.85791015625
2021-07-01,7,2,3,1,0,0,41.66086959838867
2021-07-02,7,2,3,1,0,0,42.063514709472656
2021-07-06,7,2,3,1,0,0,41.40386581420898
2021-07-07,7,2,3,1,0,0,41.97784805297852
2021-07-08,7,2,3,1,0,0,41.12115478515625
2021-07-09,7,2,3,1,0,0,41.866477966308594
2021-07-12,7,2,3,1,0,0,41.703704833984375
2021-07-13,7,2,3,1,0,0,40.230201721191406
2021-07-14,7,2,3,1,0,0,41.69514083862305
2021-07-15,7,2,3,1,0,0,41.36959838867188
2021-07-16,7,2,3,1,0,0,41.11259078979492
2021-07-19,7,2,3,1,0,0,40.07598876953125
2021-07-20,7,2,3,1,0,0,40.29016876220703
2021-07-21,7,2,3,1,0,0,40.847015380859375
2021-07-22,7,2,3,1,0,0,40.86415100097656
2021-07-23,7,2,3,1,0,0,40.392974853515625
2021-07-26,7,2,3,1,0,0,39.93891906738281
2021-07-27,7,2,3,1,0,0,39.92179107666016
2021-07-28,7,2,3,1,0,0,40.761348724365234
2021-07-29,7,2,3,1,0,0,41.65230178833008
2021-07-30,7,2,3,1,0,0,41.47240447998047
2021-08-02,8,2,3,1,0,0,41.77224349975586
2021-08-03,8,2,3,1,0,0,42.35478973388672
2021-08-04,8,2,3,1,0,0,42.02925109863281
2021-08-05,8,2,3,1,0,0,41.66943740844727
2021-08-06,8,2,3,1,0,0,41.28393173217773
2021-08-09,8,2,3,1,0,0,40.97552108764648
2021-08-10,8,2,3,1,0,0,40.94981384277344
2021-08-11,8,2,3,1,0,0,41.71227264404297
2021-08-12,8,2,3,1,0,0,41.19825744628906
2021-08-13,8,2,3,1,0,0,41.50667190551758
2021-08-16,8,2,3,1,0,0,41.489540100097656
2021-08-17,8,2,3,1,0,0,40.572872161865234
2021-08-18,8,2,3,1,0,0,40.35013198852539
2021-08-19,8,2,3,1,0,0,39.193603515625
2021-08-20,8,2,3,1,0,0,38.59392547607422
2021-08-23,8,2,3,1,0,0,39.76758575439453
2021-08-24,8,2,3,1,0,0,40.42723846435547
2021-08-25,8,2,3,1,0,0,40.230201721191406
2021-08-26,8,2,3,1,0,0,40.27303314208984
2021-08-27,8,2,3,1,0,0,41.361026763916016
2021-08-30,8,2,3,1,0,0,41.02692413330078
2021-08-31,8,2,3,1,0,0,42.33765411376953
2021-09-01,9,2,3,1,0,0,42.48329925537109
2021-09-02,9,2,3,1,0,0,41.40386581420898
2021-09-03,9,2,3,1,0,0,42.1491813659668
2021-09-07,9,2,3,1,0,0,41.87504577636719
2021-09-08,9,2,3,1,0,0,41.72084045410156
2021-09-09,9,2,3,1,0,0,40.82131576538086
2021-09-10,9,2,3,1,0,0,40.538604736328125
2021-09-13,9,2,3,1,0,0,41.37816619873047
2021-09-14,9,2,3,1,0,0,41.12115478515625
2021-09-15,9,2,3,1,0,0,41.26679229736328
2021-09-16,9,2,3,1,0,0,39.93891906738281
2021-09-17,9,2,3,1,0,0,39.536277770996094
2021-09-20,9,2,3,1,0,0,38.7224235534668
2021-09-21,9,2,3,1,0,0,39.59624862670898
2021-09-22,9,2,3,1,0,0,40.02459335327149
2021-09-23,9,2,3,1,0,0,40.667110443115234
2021-09-24,9,2,3,1,0,0,39.776153564453125
2021-09-27,9,2,3,1,0,0,40.05885314941406
2021-09-28,9,2,3,1,0,0,39.59624862670898
2021-09-29,9,2,3,1,0,0,39.69048690795898
2021-09-30,9,2,3,1,0,0,40.29016876220703
2021-10-01,10,2,4,1,0,0,40.40153503417969
2021-10-04,10,2,4,1,0,0,40.084564208984375
2021-10-05,10,2,4,1,0,0,40.41010284423828
2021-10-06,10,2,4,1,0,0,40.61570739746094
2021-10-07,10,2,4,1,0,0,41.01835632324219
2021-10-08,10,2,4,1,0,0,41.30962753295898
2021-10-11,10,2,4,1,0,0,40.94125747680664
2021-10-12,10,2,4,1,0,0,41.34388732910156
2021-10-13,10,2,4,1,0,0,41.96070861816406
2021-10-14,10,2,4,1,0,0,42.046382904052734
2021-10-15,10,2,4,1,0,0,42.78313446044922
2021-10-18,10,2,4,1,0,0,42.1920166015625
2021-10-19,10,2,4,1,0,0,42.920204162597656
2021-10-20,10,2,4,1,0,0,43.39995574951172
2021-10-21,10,2,4,1,0,0,41.90074920654297
2021-10-22,10,2,4,1,0,0,41.72940444946289
2021-10-25,10,2,4,1,0,0,42.11491775512695
2021-10-26,10,2,4,1,0,0,41.82364273071289
2021-10-27,10,2,4,1,0,0,41.19825744628906
2021-10-28,10,2,4,1,0,0,41.08687973022461
2021-10-29,10,2,4,1,0,0,40.29016876220703
2021-11-01,11,2,4,1,0,0,40.31586837768555
2021-11-02,11,2,4,1,0,0,40.144527435302734
2021-11-03,11,2,4,1,0,0,41.16399383544922
2021-11-04,11,2,4,1,0,0,41.18112182617188
2021-11-05,11,2,4,1,0,0,41.47240447998047
2021-11-08,11,2,4,1,0,0,41.68656921386719
2021-11-09,11,2,4,1,0,0,41.2325325012207
2021-11-10,11,2,4,1,0,0,40.238765716552734
2021-11-11,11,2,4,1,0,0,41.27535629272461
2021-11-12,11,2,4,1,0,0,40.906986236572266
2021-11-15,11,2,4,1,0,0,41.48096084594727
2021-11-16,11,2,4,1,0,0,40.94125747680664
2021-11-17,11,2,4,1,0,0,40.85558319091797
2021-11-18,11,2,4,1,0,0,40.41010284423828
2021-11-19,11,2,4,1,0,0,39.65621948242188
2021-11-22,11,2,4,1,0,0,39.27070617675781
2021-11-23,11,2,4,1,0,0,39.37350845336914
2021-11-24,11,2,4,1,0,0,38.7224235534668
2021-11-26,11,2,4,1,0,0,36.34939193725586
2021-11-29,11,2,4,1,0,0,37.42881393432617
2021-11-30,11,2,4,1,0,0,38.45685195922852
2021-12-01,12,2,4,1,0,0,38.30264663696289
2021-12-02,12,2,4,1,0,0,39.1507682800293
2021-12-03,12,2,4,1,0,0,39.20216751098633
2021-12-06,12,2,4,1,0,0,39.613380432128906
2021-12-07,12,2,4,1,0,0,40.21306610107422
2021-12-08,12,2,4,1,0,0,40.43581008911133
2021-12-09,12,2,4,1,0,0,39.41633987426758
2021-12-10,12,2,4,1,0,0,38.93659591674805
2021-12-13,12,2,4,1,0,0,38.35503768920898
2021-12-14,12,2,4,1,0,0,38.58870315551758
2021-12-15,12,2,4,1,0,0,39.06467819213867
2021-12-16,12,2,4,1,0,0,39.52334213256836
2021-12-17,12,2,4,1,0,0,39.34160614013672
2021-12-20,12,2,4,1,0,0,39.07332992553711
2021-12-21,12,2,4,1,0,0,39.48872375488281
2021-12-22,12,2,4,1,0,0,40.16374969482422
2021-12-23,12,2,4,1,0,0,40.33683013916016
2021-12-27,12,2,4,1,0,0,40.786842346191406
2021-12-28,12,2,4,1,0,0,39.95604705810547
2021-12-29,12,2,4,1,0,0,40.05989837646485
2021-12-30,12,2,4,1,0,0,40.6743392944336
2021-12-31,12,2,4,1,0,0,40.15509796142578
2022-01-03,1,1,1,1,0,0,40.74357223510742
2022-01-04,1,1,1,1,0,0,40.53587341308594
2022-01-05,1,1,1,1,0,0,40.553184509277344
2022-01-06,1,1,1,1,0,0,40.830116271972656
2022-01-07,1,1,1,1,0,0,40.94261932373047
2022-01-10,1,1,1,1,0,0,41.306095123291016
2022-01-11,1,1,1,1,0,0,42.36189651489258
2022-01-12,1,1,1,1,0,0,44.00616836547852
2022-01-13,1,1,1,1,0,0,42.61286163330078
2022-01-14,1,1,1,1,0,0,42.87248992919922
2022-01-18,1,1,1,1,0,0,41.67821502685547
2022-01-19,1,1,1,1,0,0,42.88980102539063
2022-01-20,1,1,1,1,0,0,43.166725158691406
2022-01-21,1,1,1,1,0,0,43.26192474365234
2022-01-24,1,1,1,1,0,0,42.0763053894043
2022-01-25,1,1,1,1,0,0,42.22343063354492
2022-01-26,1,1,1,1,0,0,41.6003303527832
2022-01-27,1,1,1,1,0,0,41.48782730102539
2022-01-28,1,1,1,1,0,0,41.7647590637207
2022-01-31,1,1,1,1,0,0,43.90232467651367
2022-02-01,2,1,1,1,0,0,43.910980224609375
2022-02-02,2,1,1,1,0,0,43.331153869628906
2022-02-03,2,1,1,1,0,0,43.49558639526367
2022-02-04,2,1,1,1,0,0,43.192684173583984
2022-02-07,2,1,1,1,0,0,43.08884048461914
2022-02-08,2,1,1,1,0,0,44.3004150390625
2022-02-09,2,1,1,1,0,0,44.66389083862305
2022-02-10,2,1,1,1,0,0,44.36099243164063
2022-02-11,2,1,1,1,0,0,44.29176330566406
2022-02-14,2,1,1,1,0,0,44.74178314208984
2022-02-15,2,1,1,1,0,0,45.01005172729492
