Date,mes,semestre,quadrimestre,covid,trump,guerra_ucrania,MSCI BRAZIL
2020-01-29,1,1,1,0,0,0,30.734560012817383
2020-01-30,1,1,1,0,0,0,30.63202667236328
2020-01-31,1,1,1,1,0,0,29.91425132751465
2020-02-03,2,1,1,1,0,0,30.372262954711918
2020-02-04,2,1,1,1,0,0,30.570507049560547
2020-02-05,2,1,1,1,0,0,30.75507926940918
2020-02-06,2,1,1,1,0,0,30.19451904296875
2020-02-07,2,1,1,1,0,0,29.65447998046875
2020-02-10,2,1,1,1,0,0,29.387882232666016
2020-02-11,2,1,1,1,0,0,30.016788482666016
2020-02-12,2,1,1,1,0,0,30.153512954711918
2020-02-13,2,1,1,1,0,0,29.85272789001465
2020-02-14,2,1,1,1,0,0,29.98261070251465
2020-02-18,2,1,1,1,0,0,29.613466262817383
2020-02-19,2,1,1,1,0,0,30.016788482666016
2020-02-20,2,1,1,1,0,0,29.28534698486328
2020-02-21,2,1,1,1,0,0,29.02556610107422
2020-02-24,2,1,1,1,0,0,27.57634925842285
2020-02-25,2,1,1,1,0,0,27.186695098876957
2020-02-26,2,1,1,1,0,0,26.79704093933105
2020-02-27,2,1,1,1,0,0,25.826335906982425
2020-02-28,2,1,1,1,0,0,26.22281837463379
2020-03-02,3,1,1,1,0,0,26.926925659179688
2020-03-03,3,1,1,1,0,0,26.311691284179688
2020-03-04,3,1,1,1,0,0,26.50993537902832
2020-03-05,3,1,1,1,0,0,25.060699462890625
2020-03-06,3,1,1,1,0,0,23.99428939819336
2020-03-09,3,1,1,1,0,0,20.3643856048584
2020-03-10,3,1,1,1,0,0,22.428850173950195
2020-03-11,3,1,1,1,0,0,20.2891902923584
2020-03-12,3,1,1,1,0,0,16.912216186523438
2020-03-13,3,1,1,1,0,0,19.89270401000977
2020-03-16,3,1,1,1,0,0,15.298924446105955
2020-03-17,3,1,1,1,0,0,17.295026779174805
2020-03-18,3,1,1,1,0,0,14.622162818908691
2020-03-19,3,1,1,1,0,0,15.175875663757324
2020-03-20,3,1,1,1,0,0,15.26474380493164
2020-03-23,3,1,1,1,0,0,14.232510566711426
2020-03-24,3,1,1,1,0,0,15.94834041595459
2020-03-25,3,1,1,1,0,0,17.117294311523438
2020-03-26,3,1,1,1,0,0,17.89659881591797
2020-03-27,3,1,1,1,0,0,16.262798309326172
2020-03-30,3,1,1,1,0,0,16.406354904174805
2020-03-31,3,1,1,1,0,0,16.105571746826172
2020-04-01,4,1,2,1,0,0,15.42880916595459
2020-04-02,4,1,2,1,0,0,15.763772010803224
2020-04-03,4,1,2,1,0,0,14.895600318908691
2020-04-06,4,1,2,1,0,0,16.037208557128906
2020-04-07,4,1,2,1,0,0,16.741317749023438
2020-04-08,4,1,2,1,0,0,17.534292221069336
2020-04-09,4,1,2,1,0,0,17.534292221069336
2020-04-13,4,1,2,1,0,0,17.40440559387207
2020-04-14,4,1,2,1,0,0,17.636829376220703
2020-04-15,4,1,2,1,0,0,17.20616340637207
2020-04-16,4,1,2,1,0,0,16.87119483947754
2020-04-17,4,1,2,1,0,0,17.247177124023438
2020-04-20,4,1,2,1,0,0,17.035261154174805
2020-04-21,4,1,2,1,0,0,16.474712371826172
2020-04-22,4,1,2,1,0,0,17.062606811523438
2020-04-23,4,1,2,1,0,0,16.406354904174805
2020-04-24,4,1,2,1,0,0,15.14853286743164
2020-04-27,4,1,2,1,0,0,15.79111385345459
2020-04-28,4,1,2,1,0,0,16.789167404174805
2020-04-29,4,1,2,1,0,0,17.725698471069336
2020-04-30,4,1,2,1,0,0,16.864360809326172
2020-05-01,5,1,2,1,0,0,16.119243621826172
2020-05-04,5,1,2,1,0,0,16.324321746826172
2020-05-05,5,1,2,1,0,0,16.187604904174805
2020-05-06,5,1,2,1,0,0,15.838966369628906
2020-05-07,5,1,2,1,0,0,15.333102226257324
2020-05-08,5,1,2,1,0,0,16.009864807128906
2020-05-11,5,1,2,1,0,0,15.49716567993164
2020-05-12,5,1,2,1,0,0,15.114352226257324
2020-05-13,5,1,2,1,0,0,15.052830696105955
2020-05-14,5,1,2,1,0,0,15.469825744628906
2020-05-15,5,1,2,1,0,0,15.210055351257324
2020-05-18,5,1,2,1,0,0,16.20810890197754
2020-05-19,5,1,2,1,0,0,16.009864807128906
2020-05-20,5,1,2,1,0,0,16.26963233947754
2020-05-21,5,1,2,1,0,0,16.953231811523438
2020-05-22,5,1,2,1,0,0,16.857524871826172
2020-05-26,5,1,2,1,0,0,18.17687225341797
2020-05-27,5,1,2,1,0,0,19.004024505615234
2020-05-28,5,1,2,1,0,0,18.4092960357666
2020-05-29,5,1,2,1,0,0,18.587032318115234
2020-06-01,6,1,2,1,0,0,18.79894256591797
2020-06-02,6,1,2,1,0,0,19.89270401000977
2020-06-03,6,1,2,1,0,0,20.77454376220703
2020-06-04,6,1,2,1,0,0,20.73352813720703
2020-06-05,6,1,2,1,0,0,21.53333854675293
2020-06-08,6,1,2,1,0,0,22.743310928344727
2020-06-09,6,1,2,1,0,0,22.442527770996094
2020-06-10,6,1,2,1,0,0,21.72474670410156
2020-06-11,6,1,2,1,0,0,20.022584915161133
2020-06-12,6,1,2,1,0,0,20.77454376220703
2020-06-15,6,1,2,1,0,0,20.426607131958008
2020-06-16,6,1,2,1,0,0,20.302099227905277
2020-06-17,6,1,2,1,0,0,20.599538803100582
2020-06-18,6,1,2,1,0,0,20.329763412475582
2020-06-19,6,1,2,1,0,0,20.5442008972168
2020-06-22,6,1,2,1,0,0,20.516529083251957
2020-06-23,6,1,2,1,0,0,21.118331909179688
2020-06-24,6,1,2,1,0,0,20.08766365051269
2020-06-25,6,1,2,1,0,0,20.516529083251957
2020-06-26,6,1,2,1,0,0,19.506614685058597
2020-06-29,6,1,2,1,0,0,20.02540779113769
2020-06-30,6,1,2,1,0,0,19.89398193359375
2020-07-01,7,2,3,1,0,0,20.5442008972168
2020-07-02,7,2,3,1,0,0,20.378183364868164
2020-07-06,7,2,3,1,0,0,21.028404235839844
2020-07-07,7,2,3,1,0,0,20.56495475769043
2020-07-08,7,2,3,1,0,0,21.2290096282959
2020-07-09,7,2,3,1,0,0,21.06991004943848
2020-07-10,7,2,3,1,0,0,21.298179626464844
2020-07-13,7,2,3,1,0,0,20.751718521118164
2020-07-14,7,2,3,1,0,0,21.284347534179688
2020-07-15,7,2,3,1,0,0,21.46419334411621
2020-07-16,7,2,3,1,0,0,21.381187438964844
2020-07-17,7,2,3,1,0,0,21.67862701416016
2020-07-20,7,2,3,1,0,0,22.14900016784668
2020-07-21,7,2,3,1,0,0,22.612455368041992
2020-07-22,7,2,3,1,0,0,23.17275047302246
2020-07-23,7,2,3,1,0,0,22.25967788696289
2020-07-24,7,2,3,1,0,0,22.33576774597168
2020-07-27,7,2,3,1,0,0,23.02057266235352
2020-07-28,7,2,3,1,0,0,22.889144897460938
2020-07-29,7,2,3,1,0,0,23.158912658691406
2020-07-30,7,2,3,1,0,0,23.096660614013672
2020-07-31,7,2,3,1,0,0,22.50870132446289
2020-08-03,8,2,3,1,0,0,22.04524040222168
2020-08-04,8,2,3,1,0,0,21.796220779418945
2020-08-05,8,2,3,1,0,0,22.07291412353516
2020-08-06,8,2,3,1,0,0,22.1628360748291
2020-08-07,8,2,3,1,0,0,21.61637306213379
2020-08-10,8,2,3,1,0,0,21.561037063598636
2020-08-11,8,2,3,1,0,0,21.436521530151367
2020-08-12,8,2,3,1,0,0,21.31892967224121
2020-08-13,8,2,3,1,0,0,21.270509719848636
2020-08-14,8,2,3,1,0,0,21.249757766723636
2020-08-17,8,2,3,1,0,0,20.6479606628418
2020-08-18,8,2,3,1,0,0,21.23592185974121
2020-08-19,8,2,3,1,0,0,20.6479606628418
2020-08-20,8,2,3,1,0,0,20.69638061523437
2020-08-21,8,2,3,1,0,0,20.509614944458008
2020-08-24,8,2,3,1,0,0,20.70330047607422
2020-08-25,8,2,3,1,0,0,20.87622833251953
2020-08-26,8,2,3,1,0,0,20.281349182128903
2020-08-27,8,2,3,1,0,0,20.4196891784668
2020-08-28,8,2,3,1,0,0,21.36735343933105
2020-08-31,8,2,3,1,0,0,20.627206802368164
2020-09-01,9,2,3,1,0,0,21.484943389892575
2020-09-02,9,2,3,1,0,0,21.519533157348636
2020-09-03,9,2,3,1,0,0,21.51261711120605
2020-09-04,9,2,3,1,0,0,21.57486915588379
2020-09-08,9,2,3,1,0,0,20.9799861907959
2020-09-09,9,2,3,1,0,0,21.59561920166016
2020-09-10,9,2,3,1,0,0,20.90389633178711
2020-09-11,9,2,3,1,0,0,20.81397247314453
2020-09-14,9,2,3,1,0,0,21.49186134338379
2020-09-15,9,2,3,1,0,0,21.38810157775879
2020-09-16,9,2,3,1,0,0,21.429607391357425
2020-09-17,9,2,3,1,0,0,21.602537155151367
2020-09-18,9,2,3,1,0,0,20.61337280273437
2020-09-21,9,2,3,1,0,0,20.302099227905277
2020-09-22,9,2,3,1,0,0,20.10149574279785
2020-09-23,9,2,3,1,0,0,19.40976905822754
2020-09-24,9,2,3,1,0,0,19.928564071655277
2020-09-25,9,2,3,1,0,0,19.797142028808597
2020-09-28,9,2,3,1,0,0,18.99473762512207
2020-09-29,9,2,3,1,0,0,18.794137954711918
2020-09-30,9,2,3,1,0,0,19.133081436157227
2020-10-01,10,2,4,1,0,0,19.139997482299805
2020-10-02,10,2,4,1,0,0,18.787221908569336
2020-10-05,10,2,4,1,0,0,19.631122589111328
2020-10-06,10,2,4,1,0,0,19.34751892089844
2020-10-07,10,2,4,1,0,0,19.30601692199707
2020-10-08,10,2,4,1,0,0,19.86631202697754
2020-10-09,10,2,4,1,0,0,20.03232192993164
2020-10-12,10,2,4,1,0,0,20.281349182128903
2020-10-13,10,2,4,1,0,0,20.094581604003903
2020-10-14,10,2,4,1,0,0,20.156835556030277
2020-10-15,10,2,4,1,0,0,20.00465583801269
2020-10-16,10,2,4,1,0,0,19.82480812072754
2020-10-19,10,2,4,1,0,0,19.97698783874512
2020-10-20,10,2,4,1,0,0,20.322847366333008
2020-10-21,10,2,4,1,0,0,20.281349182128903
2020-10-22,10,2,4,1,0,0,20.641042709350582
2020-10-23,10,2,4,1,0,0,20.3989372253418
2020-10-26,10,2,4,1,0,0,20.447359085083008
2020-10-27,10,2,4,1,0,0,19.86631202697754
2020-10-28,10,2,4,1,0,0,18.794137954711918
2020-10-29,10,2,4,1,0,0,19.036245346069336
2020-10-30,10,2,4,1,0,0,18.57970428466797
2020-11-02,11,2,4,1,0,0,18.794137954711918
2020-11-03,11,2,4,1,0,0,19.036245346069336
2020-11-04,11,2,4,1,0,0,19.63804244995117
2020-11-05,11,2,4,1,0,0,20.668710708618164
2020-11-06,11,2,4,1,0,0,21.277427673339844
2020-11-09,11,2,4,1,0,0,21.733966827392575
2020-11-10,11,2,4,1,0,0,21.9553165435791
2020-11-11,11,2,4,1,0,0,21.97607040405273
2020-11-12,11,2,4,1,0,0,21.263591766357425
2020-11-13,11,2,4,1,0,0,21.66479110717773
2020-11-16,11,2,4,1,0,0,22.20433616638184
2020-11-17,11,2,4,1,0,0,22.819971084594727
2020-11-18,11,2,4,1,0,0,22.39110565185547
2020-11-19,11,2,4,1,0,0,22.764633178710938
2020-11-20,11,2,4,1,0,0,22.252758026123047
2020-11-23,11,2,4,1,0,0,22.37726593017578
2020-11-24,11,2,4,1,0,0,23.131250381469727
2020-11-25,11,2,4,1,0,0,23.421772003173828
2020-11-27,11,2,4,1,0,0,23.539365768432617
2020-11-30,11,2,4,1,0,0,22.99982070922852
2020-12-01,12,2,4,1,0,0,24.13425064086914
2020-12-02,12,2,4,1,0,0,24.12733268737793
2020-12-03,12,2,4,1,0,0,24.535449981689453
2020-12-04,12,2,4,1,0,0,25.005823135375977
2020-12-07,12,2,4,1,0,0,25.0196533203125
2020-12-08,12,2,4,1,0,0,25.074995040893555
2020-12-09,12,2,4,1,0,0,24.65995407104492
2020-12-10,12,2,4,1,0,0,25.863555908203125
2020-12-11,12,2,4,1,0,0,25.690629959106445
2020-12-14,12,2,4,1,0,0,25.2487907409668
2020-12-15,12,2,4,1,0,0,25.79934310913086
2020-12-16,12,2,4,1,0,0,26.14082145690918
2020-12-17,12,2,4,1,0,0,26.4056453704834
2020-12-18,12,2,4,1,0,0,26.27323532104492
2020-12-21,12,2,4,1,0,0,25.52058219909668
2020-12-22,12,2,4,1,0,0,25.50664329528809
2020-12-23,12,2,4,1,0,0,25.548460006713867
2020-12-24,12,2,4,1,0,0,25.757532119750977
2020-12-28,12,2,4,1,0,0,25.65299415588379
2020-12-29,12,2,4,1,0,0,25.94569206237793
2020-12-30,12,2,4,1,0,0,25.88994026184082
2020-12-31,12,2,4,1,0,0,25.83418655395508
2021-01-04,1,1,1,1,0,0,25.48573875427246
2021-01-05,1,1,1,1,0,0,25.6320858001709
2021-01-06,1,1,1,1,0,0,25.527551651000977
2021-01-07,1,1,1,1,0,0,25.896907806396484
2021-01-08,1,1,1,1,0,0,26.27323532104492
2021-01-11,1,1,1,1,0,0,25.37423324584961
2021-01-12,1,1,1,1,0,0,26.53109169006348
2021-01-13,1,1,1,1,0,0,26.0084171295166
2021-01-14,1,1,1,1,0,0,26.907419204711918
2021-01-15,1,1,1,1,0,0,25.708742141723636
2021-01-19,1,1,1,1,0,0,25.56239891052246
2021-01-20,1,1,1,1,0,0,25.548460006713867
2021-01-21,1,1,1,1,0,0,25.07456398010254
2021-01-22,1,1,1,1,0,0,24.41947555541992
2021-01-25,1,1,1,1,0,0,24.05708694458008
2021-01-26,1,1,1,1,0,0,24.663393020629883
2021-01-27,1,1,1,1,0,0,24.252220153808597
2021-01-28,1,1,1,1,0,0,24.733081817626957
2021-01-29,1,1,1,1,0,0,23.82710647583008
2021-02-01,2,1,1,1,0,0,24.335845947265625
2021-02-02,2,1,1,1,0,0,24.865493774414062
2021-02-03,2,1,1,1,0,0,25.10940742492676
2021-02-04,2,1,1,1,0,0,24.726112365722656
2021-02-05,2,1,1,1,0,0,25.2487907409668
2021-02-08,2,1,1,1,0,0,25.27666473388672
2021-02-09,2,1,1,1,0,0,25.0954704284668
2021-02-10,2,1,1,1,0,0,24.879432678222656
2021-02-11,2,1,1,1,0,0,25.060626983642575
2021-02-12,2,1,1,1,0,0,25.10940742492676
2021-02-16,2,1,1,1,0,0,25.2487907409668
2021-02-17,2,1,1,1,0,0,25.1651611328125
2021-02-18,2,1,1,1,0,0,24.795806884765625
2021-02-19,2,1,1,1,0,0,24.865493774414062
2021-02-22,2,1,1,1,0,0,23.32533836364746
2021-02-23,2,1,1,1,0,0,23.959518432617188
2021-02-24,2,1,1,1,0,0,24.20343399047852
2021-02-25,2,1,1,1,0,0,23.01173210144043
2021-02-26,2,1,1,1,0,0,22.23119735717773
2021-03-01,3,1,1,1,0,0,22.18938636779785
2021-03-02,3,1,1,1,0,0,22.37755012512207
2021-03-03,3,1,1,1,0,0,22.43330192565918
2021-03-04,3,1,1,1,0,0,22.523902893066406
2021-03-05,3,1,1,1,0,0,22.99082374572754
2021-03-08,3,1,1,1,0,0,21.63186454772949
2021-03-09,3,1,1,1,0,0,21.78518295288086
2021-03-10,3,1,1,1,0,0,22.530872344970703
2021-03-11,3,1,1,1,0,0,23.4647159576416
2021-03-12,3,1,1,1,0,0,23.19989776611328
2021-03-15,3,1,1,1,0,0,23.025671005249023
2021-03-16,3,1,1,1,0,0,22.92810440063477
2021-03-17,3,1,1,1,0,0,23.590160369873047
2021-03-18,3,1,1,1,0,0,23.297462463378903
2021-03-19,3,1,1,1,0,0,23.868921279907227
2021-03-22,3,1,1,1,0,0,23.506532669067383
2021-03-23,3,1,1,1,0,0,23.14414596557617
2021-03-24,3,1,1,1,0,0,22.391489028930664
2021-03-25,3,1,1,1,0,0,22.600557327270508
2021-03-26,3,1,1,1,0,0,22.58662223815918
2021-03-29,3,1,1,1,0,0,22.558744430541992
2021-03-30,3,1,1,1,0,0,22.85144424438477
2021-03-31,3,1,1,1,0,0,23.3114013671875
2021-04-01,4,1,2,1,0,0,22.73297119140625
2021-04-05,4,1,2,1,0,0,23.402002334594727
2021-04-06,4,1,2,1,0,0,23.65985107421875
2021-04-07,4,1,2,1,0,0,23.49956321716309
2021-04-08,4,1,2,1,0,0,23.931640625
2021-04-09,4,1,2,1,0,0,23.388063430786133
2021-04-12,4,1,2,1,0,0,23.36018180847168
2021-04-13,4,1,2,1,0,0,23.450782775878903
2021-04-14,4,1,2,1,0,0,23.931640625
2021-04-15,4,1,2,1,0,0,24.20343399047852
2021-04-16,4,1,2,1,0,0,24.433412551879883
2021-04-19,4,1,2,1,0,0,24.579763412475582
2021-04-20,4,1,2,1,0,0,24.40553474426269
2021-04-21,4,1,2,1,0,0,24.461286544799805
2021-04-22,4,1,2,1,0,0,24.67036437988281
2021-04-23,4,1,2,1,0,0,24.76792907714844
2021-04-26,4,1,2,1,0,0,24.949119567871094
2021-04-27,4,1,2,1,0,0,24.69823455810547
2021-04-28,4,1,2,1,0,0,25.527551651000977
2021-04-29,4,1,2,1,0,0,25.464828491210938
2021-04-30,4,1,2,1,0,0,24.7818660736084
2021-05-03,5,1,2,1,0,0,24.879432678222656
2021-05-04,5,1,2,1,0,0,24.5449161529541
2021-05-05,5,1,2,1,0,0,25.2487907409668
2021-05-06,5,1,2,1,0,0,25.79237365722656
2021-05-07,5,1,2,1,0,0,26.489276885986328
2021-05-10,5,1,2,1,0,0,26.41261863708496
2021-05-11,5,1,2,1,0,0,26.69835090637207
2021-05-12,5,1,2,1,0,0,25.576335906982425
2021-05-13,5,1,2,1,0,0,25.771467208862305
2021-05-14,5,1,2,1,0,0,26.12689018249512
2021-05-17,5,1,2,1,0,0,26.41261863708496
2021-05-18,5,1,2,1,0,0,26.482311248779297
2021-05-19,5,1,2,1,0,0,26.13385581970215
2021-05-20,5,1,2,1,0,0,26.266267776489254
2021-05-21,5,1,2,1,0,0,25.79934310913086
2021-05-24,5,1,2,1,0,0,26.25929832458496
2021-05-25,5,1,2,1,0,0,25.896907806396484
2021-05-26,5,1,2,1,0,0,26.28020668029785
2021-05-27,5,1,2,1,0,0,26.62168884277344
2021-05-28,5,1,2,1,0,0,27.11648941040039
2021-06-01,6,1,2,1,0,0,28.10609436035156
2021-06-02,6,1,2,1,0,0,28.733306884765625
2021-06-03,6,1,2,1,0,0,28.46151351928711
2021-06-04,6,1,2,1,0,0,29.03993797302246
2021-06-07,6,1,2,1,0,0,29.165380477905277
2021-06-08,6,1,2,1,0,0,29.01903343200684
2021-06-09,6,1,2,1,0,0,28.844804763793945
2021-06-10,6,1,2,1,0,0,28.93396759033203
2021-06-11,6,1,2,1,0,0,28.516477584838867
2021-06-14,6,1,2,1,0,0,28.898588180541992
2021-06-15,6,1,2,1,0,0,29.004732131958008
2021-06-16,6,1,2,1,0,0,28.665075302124023
2021-06-17,6,1,2,1,0,0,28.49525451660156
2021-06-18,6,1,2,1,0,0,28.396190643310547
2021-06-21,6,1,2,1,0,0,28.891510009765625
2021-06-22,6,1,2,1,0,0,29.14624786376953
2021-06-23,6,1,2,1,0,0,29.07548713684082
2021-06-24,6,1,2,1,0,0,29.69110679626465
2021-06-25,6,1,2,1,0,0,29.04010772705078
2021-06-28,6,1,2,1,0,0,29.13209724426269
2021-06-29,6,1,2,1,0,0,29.01180458068848
2021-06-30,6,1,2,1,0,0,28.686309814453125
2021-07-01,7,2,3,1,0,0,28.084840774536133
2021-07-02,7,2,3,1,0,0,28.49525451660156
2021-07-06,7,2,3,1,0,0,27.122499465942383
2021-07-07,7,2,3,1,0,0,27.41261863708496
2021-07-08,7,2,3,1,0,0,26.98097801208496
2021-07-09,7,2,3,1,0,0,27.32770538330078
2021-07-12,7,2,3,1,0,0,27.872556686401367
2021-07-13,7,2,3,1,0,0,27.900863647460938
2021-07-14,7,2,3,1,0,0,28.50232696533203
2021-07-15,7,2,3,1,0,0,28.176830291748047
2021-07-16,7,2,3,1,0,0,27.80179786682129
2021-07-19,7,2,3,1,0,0,26.76869773864746
2021-07-20,7,2,3,1,0,0,27.009279251098636
2021-07-21,7,2,3,1,0,0,27.405540466308597
2021-07-22,7,2,3,1,0,0,27.35600852966309
2021-07-23,7,2,3,1,0,0,27.143726348876957
2021-07-26,7,2,3,1,0,0,27.568288803100582
2021-07-27,7,2,3,1,0,0,27.313552856445312
2021-07-28,7,2,3,1,0,0,28.02823638916016
2021-07-29,7,2,3,1,0,0,28.056535720825195
2021-07-30,7,2,3,1,0,0,26.46442985534668
2021-08-02,8,2,3,1,0,0,26.903139114379883
2021-08-03,8,2,3,1,0,0,26.973899841308597
2021-08-04,8,2,3,1,0,0,26.634252548217773
2021-08-05,8,2,3,1,0,0,26.393667221069336
2021-08-06,8,2,3,1,0,0,26.584720611572266
2021-08-09,8,2,3,1,0,0,26.49980735778809
2021-08-10,8,2,3,1,0,0,26.59886741638184
2021-08-11,8,2,3,1,0,0,26.549341201782227
2021-08-12,8,2,3,1,0,0,26.06816864013672
2021-08-13,8,2,3,1,0,0,26.17430877685547
2021-08-16,8,2,3,1,0,0,25.67898178100586
2021-08-17,8,2,3,1,0,0,25.452547073364254
2021-08-18,8,2,3,1,0,0,24.6600284576416
2021-08-19,8,2,3,1,0,0,24.38406562805176
2021-08-20,8,2,3,1,0,0,24.667110443115234
2021-08-23,8,2,3,1,0,0,24.61050033569336
2021-08-24,8,2,3,1,0,0,25.67898178100586
2021-08-25,8,2,3,1,0,0,26.06816864013672
2021-08-26,8,2,3,1,0,0,25.473779678344727
2021-08-27,8,2,3,1,0,0,26.16723251342773
2021-08-30,8,2,3,1,0,0,25.976173400878903
2021-08-31,8,2,3,1,0,0,25.75682258605957
2021-09-01,9,2,3,1,0,0,25.9337215423584
2021-09-02,9,2,3,1,0,0,25.438400268554688
2021-09-03,9,2,3,1,0,0,25.36763572692871
2021-09-07,9,2,3,1,0,0,25.523311614990234
2021-09-08,9,2,3,1,0,0,24.065643310546875
2021-09-09,9,2,3,1,0,0,24.851083755493164
2021-09-10,9,2,3,1,0,0,24.483131408691406
2021-09-13,9,2,3,1,0,0,25.01383399963379
2021-09-14,9,2,3,1,0,0,24.76617431640625
2021-09-15,9,2,3,1,0,0,24.631731033325195
2021-09-16,9,2,3,1,0,0,24.22839736938477
2021-09-17,9,2,3,1,0,0,23.56324577331543
2021-09-20,9,2,3,1,0,0,22.86979484558105
2021-09-21,9,2,3,1,0,0,23.322660446166992
2021-09-22,9,2,3,1,0,0,23.66938781738281
2021-09-23,9,2,3,1,0,0,23.994882583618164
2021-09-24,9,2,3,1,0,0,23.655235290527344
2021-09-27,9,2,3,1,0,0,23.59154891967773
2021-09-28,9,2,3,1,0,0,22.73534774780273
2021-09-29,9,2,3,1,0,0,22.876873016357425
2021-09-30,9,2,3,1,0,0,22.73534774780273
2021-10-01,10,2,4,1,0,0,23.40757179260254
2021-10-04,10,2,4,1,0,0,22.67873764038086
2021-10-05,10,2,4,1,0,0,22.54429244995117
2021-10-06,10,2,4,1,0,0,22.650434494018555
2021-10-07,10,2,4,1,0,0,22.53721809387207
2021-10-08,10,2,4,1,0,0,22.98300552368164
2021-10-11,10,2,4,1,0,0,22.73534774780273
2021-10-12,10,2,4,1,0,0,22.67873764038086
2021-10-13,10,2,4,1,0,0,23.046693801879883
2021-10-14,10,2,4,1,0,0,22.97593307495117
2021-10-15,10,2,4,1,0,0,23.53494071960449
2021-10-18,10,2,4,1,0,0,23.25189971923828
2021-10-19,10,2,4,1,0,0,22.22587203979492
2021-10-20,10,2,4,1,0,0,22.37447166442871
2021-10-21,10,2,4,1,0,0,21.298908233642575
2021-10-22,10,2,4,1,0,0,21.284757614135746
2021-10-25,10,2,4,1,0,0,22.07727432250977
2021-10-26,10,2,4,1,0,0,21.574874877929688
2021-10-27,10,2,4,1,0,0,21.638559341430664
2021-10-28,10,2,4,1,0,0,21.29183387756348
2021-10-29,10,2,4,1,0,0,20.746978759765625
2021-11-01,11,2,4,1,0,0,21.079553604125977
2021-11-02,11,2,4,1,0,0,20.697444915771484
2021-11-03,11,2,4,1,0,0,21.25645446777344
2021-11-04,11,2,4,1,0,0,20.711597442626957
2021-11-05,11,2,4,1,0,0,21.192768096923828
2021-11-08,11,2,4,1,0,0,21.171541213989254
2021-11-09,11,2,4,1,0,0,21.51826858520508
2021-11-10,11,2,4,1,0,0,21.532421112060547
2021-11-11,11,2,4,1,0,0,22.261253356933597
2021-11-12,11,2,4,1,0,0,21.836688995361328
2021-11-15,11,2,4,1,0,0,21.836688995361328
2021-11-16,11,2,4,1,0,0,21.32013702392578
2021-11-17,11,2,4,1,0,0,21.02294540405273
2021-11-18,11,2,4,1,0,0,20.626684188842773
2021-11-19,11,2,4,1,0,0,20.640838623046875
2021-11-22,11,2,4,1,0,0,20.633760452270508
2021-11-23,11,2,4,1,0,0,20.89557456970215
2021-11-24,11,2,4,1,0,0,21.100778579711918
2021-11-26,11,2,4,1,0,0,20.78943252563477
2021-11-29,11,2,4,1,0,0,20.761131286621094
2021-11-30,11,2,4,1,0,0,20.51346778869629
2021-12-01,12,2,4,1,0,0,20.180896759033203
2021-12-02,12,2,4,1,0,0,21.03001976013184
2021-12-03,12,2,4,1,0,0,21.065401077270508
2021-12-06,12,2,4,1,0,0,21.369672775268555
2021-12-07,12,2,4,1,0,0,21.737625122070312
2021-12-08,12,2,4,1,0,0,22.14096069335937
2021-12-09,12,2,4,1,0,0,21.56072235107422
2021-12-10,12,2,4,1,0,0,21.70932006835937
2021-12-13,12,2,4,1,0,0,21.485389709472656
2021-12-14,12,2,4,1,0,0,21.2886905670166
2021-12-15,12,2,4,1,0,0,21.35677528381348
2021-12-16,12,2,4,1,0,0,21.65182304382324
2021-12-17,12,2,4,1,0,0,21.40217018127441
2021-12-20,12,2,4,1,0,0,20.796947479248047
2021-12-21,12,2,4,1,0,0,20.819643020629883
2021-12-22,12,2,4,1,0,0,21.10712432861328
2021-12-23,12,2,4,1,0,0,20.9936466217041
2021-12-27,12,2,4,1,0,0,21.281124114990234
2021-12-28,12,2,4,1,0,0,21.12981986999512
2021-12-29,12,2,4,1,0,0,20.72886085510254
2021-12-30,12,2,4,1,0,0,21.277538299560547
2021-12-31,12,2,4,1,0,0,21.361251831054688
2022-01-03,1,1,1,1,0,0,20.820940017700195
2022-01-04,1,1,1,1,0,0,20.7296199798584
2022-01-05,1,1,1,1,0,0,20.18170547485352
2022-01-06,1,1,1,1,0,0,20.37195205688477
2022-01-07,1,1,1,1,0,0,20.752450942993164
2022-01-10,1,1,1,1,0,0,20.539369583129883
2022-01-11,1,1,1,1,0,0,21.300371170043945
2022-01-12,1,1,1,1,0,0,21.954832077026367
2022-01-13,1,1,1,1,0,0,21.90917015075684
2022-01-14,1,1,1,1,0,0,22.15269088745117
2022-01-18,1,1,1,1,0,0,21.985271453857425
2022-01-19,1,1,1,1,0,0,22.746267318725582
2022-01-20,1,1,1,1,0,0,22.92890739440918
2022-01-21,1,1,1,1,0,0,22.769100189208984
2022-01-24,1,1,1,1,0,0,22.457090377807617
2022-01-25,1,1,1,1,0,0,23.126768112182617
2022-01-26,1,1,1,1,0,0,23.40073013305664
2022-01-27,1,1,1,1,0,0,23.74317741394043
2022-01-28,1,1,1,1,0,0,23.705127716064453
2022-01-31,1,1,1,1,0,0,24.062801361083984
2022-02-01,2,1,1,1,0,0,24.47373580932617
2022-02-02,2,1,1,1,0,0,24.30631828308105
2022-02-03,2,1,1,1,0,0,24.11606788635254
2022-02-04,2,1,1,1,0,0,24.108457565307617
2022-02-07,2,1,1,1,0,0,24.390026092529297
2022-02-08,2,1,1,1,0,0,24.435688018798828
2022-02-09,2,1,1,1,0,0,24.519397735595703
2022-02-10,2,1,1,1,0,0,24.67920684814453
2022-02-11,2,1,1,1,0,0,24.74769592285156
2022-02-14,2,1,1,1,0,0,24.93794822692871
