Date,MSCI BRAZIL,MSCI USA,MSCI CHINA,MSCI INDIA,MSCI JAPAN,MSCI UK,MSCI CANADA,MSCI SOUTH AFRICA,MSCI RUSSIA,MSCI GERMANY,MSCI MEXICO,MSCI AUSTRALIA,MSCI FRANCE,MSCI SOUTH KOREA,MSCI SWITZERLAND,MSCI EM LATIN AMERICA,MSCI EM ASIA,MSCI EM EUROPE,MSCI WORLD,MSCI EUROPE
,EWZ,SPY,MCHI,INDA,EWJ,EWU,EWC,EZA,ERUS,EWG,EWW,EWA,EWQ,EWY,EWL,ILF,AAXJ,ESR,URTH,IEV
5-Nov-18,27.013214111328125,245.84347534179688,48.9444465637207,28.719135284423828,48.40132522583008,24.776220321655273,23.03434181213379,37.08799743652344,18.07898712158203,23.270734786987305,37.54554748535156,15.679937362670898,23.71654510498047,53.380489349365234,29.02716636657715,22.957313537597656,57.518741607666016,,76.29702758789062,34.8692626953125
6-Nov-18,26.574342727661133,247.39906311035156,48.88318634033203,28.46417999267578,48.948726654052734,24.760948181152344,23.09429931640625,37.04640579223633,18.016141891479492,23.29596519470215,37.619895935058594,15.829556465148926,23.71654510498047,53.85686492919922,29.04461669921875,22.682897567749023,57.45732879638672,,76.65120697021484,34.926998138427734
7-Nov-18,26.443340301513672,252.6956329345703,50.09083557128906,29.21994400024414,49.4608268737793,25.127552032470703,23.239927291870117,38.5992431640625,18.283241271972656,23.573501586914062,37.75206756591797,16.046499252319336,24.04605484008789,54.65082550048828,29.349979400634766,22.649436950683594,58.65911102294922,,78.04132080078125,35.38059616088867
8-Nov-18,25.683509826660156,252.2369842529297,48.568153381347656,28.56433868408203,49.142974853515625,24.928972244262695,23.137134552001953,36.74137496948242,17.885211944580078,23.119352340698242,35.19947052001953,15.994138717651367,23.757732391357422,53.5481071472168,29.13186264038086,21.79271697998047,57.325740814208984,,77.54547882080078,34.976478576660156
9-Nov-18,25.84726333618164,249.77317810058594,47.202999114990234,28.50060272216797,48.64855194091797,24.730398178100586,22.940113067626953,35.96495819091797,17.565736770629883,23.110944747924805,35.306861877441406,15.85948371887207,23.634164810180664,52.392452239990234,29.13186264038086,21.77933120727539,56.062564849853516,,77.10277557373047,34.84451675415039
12-Nov-18,25.51320457458496,245.1060333251953,46.59917449951172,28.054428100585938,47.986358642578125,24.27978515625,22.708826065063477,34.786468505859375,17.335298538208008,22.446548461914062,34.282508850097656,15.754752159118652,23.156375885009766,51.62495803833008,28.634552001953125,21.3978214263916,55.46605682373047,,75.52671813964844,34.14351272583008
13-Nov-18,25.10053825378418,244.64744567871094,47.74556350708008,28.873929977416992,47.809776306152344,24.432533264160156,22.68312644958496,35.029090881347656,17.120569229125977,22.79136085510254,33.52251434326172,15.732311248779297,23.32112693786621,52.35715866088867,28.73052215576172,20.935998916625977,56.50994110107422,,75.72148895263672,34.399173736572266
14-Nov-18,25.493549346923828,242.97488403320312,48.20061492919922,28.928565979003906,47.9775276184082,24.485994338989258,22.75165557861328,34.98749923706055,17.471464157104492,22.875463485717773,33.63816833496094,15.552765846252441,23.38703155517578,52.15426254272461,28.503681182861328,21.270654678344727,56.738014221191406,,75.26993560791016,34.44041061401367
15-Nov-18,26.115825653076172,245.51068115234375,49.35574722290039,29.265474319458008,48.26005935668945,24.34088134765625,22.863014221191406,36.53341293334961,17.859024047851562,22.959558486938477,33.24164581298828,15.67246150970459,23.436460494995117,53.47752380371094,28.590930938720703,21.645469665527344,58.02751541137695,,75.84547424316406,34.44041061401367
16-Nov-18,26.51538848876953,246.14920043945312,49.399505615234375,29.41116714477539,48.29538345336914,24.21868133544922,22.91441535949707,36.9146842956543,17.717620849609375,22.9427433013916,34.183387756347656,15.724825859069824,23.42822265625,53.671607971191406,28.71307373046875,22.006898880004883,58.07136917114258,,76.02256774902344,34.44866180419922
